24시 성심동물메디컬센터,대전,427197566,대전광역시 유성구 봉명동 548-11,대전광역시 유성구 계룡로 131 (봉명동),매일 00:00~24:00
대전야생동물구조관리센터 동물병원,대전,428217930,대전광역시 유성구 궁동 220 충남대학교,"대전광역시 유성구 대학로 99, 충남대학교 (궁동)",
유성튼튼동물병원,대전,428257551,대전광역시 유성구 죽동 718-6번지,대전광역시 유성구 죽동로279번길 5-3 (죽동),평일 09:30~19:00 점심시간 1시-2시 | 토요일 09:30~17:00 | 공휴일 09:30~17:00 | 일요일 휴무
24시간 대전동물메디컬센터 숲,대전,428267584,대전광역시 유성구 봉명동 664,대전광역시 유성구 한밭대로492번길 16-8 (봉명동),
엑슬루 동물병원,대전,429347582,대전광역시 대덕구 석봉동 770 금강엑슬루타워,"대전광역시 대덕구 대덕대로 1555, 상가동 114호 (석봉동, 금강엑슬루타워)",일요일 10:00~19:00 | 토요일 09:30~20:30 | 평일 09:30~20:30
한국동물병원,충북,432213815,충청북도 청주시 상당구 남문로1가 132번지,충청북도 청주시 상당구 상당로 15-1 (남문로1가),
우리동물병원,충북,432237582,충청북도 청주시 상당구 금천동 219-3번지,충청북도 청주시 상당구 중고개로 305 (금천동),평일 00:00~24:00 | 주말 00:00~24:00
세림동물병원,충북,432867582,충청북도 청주시 상당구 용담동 418번지 상가동 101호,"충청북도 청주시 상당구 산성로116번길 25, 상가동 101호 (용담동, 부영아파트5단지)",평일 09:30~21:00 | 주말 10:00~19:00
도도동물병원,충북,432948855,충청북도 청주시 상당구 용암동 1403번지,충청북도 청주시 상당구 월평로 151-1 (용암동),"평일 10:00~19:00 | 토요일 10:00~14:00 | 공휴일 10:00~14:00 | 일요일 휴무 『점심시간 13:00-14:00』 오전마감은 12:30이며, 평일오후마감은 18:00 입니다."
마루동물병원,충북,438337588,충청북도 괴산군 청천면 청천리 65-3,충청북도 괴산군 청천면 청천3길 7,평일 09:30~18:30 | 토요일 09:00~14:30 | 공휴일 휴무 | 일요일 휴무
대소동물병원,충북,438837511,충청북도 음성군 대소면 태생리 519번지,충청북도 음성군 대소면 대금로 502,
서울동물의료센터,세종,448657005,세종특별자치시 아름동 1089,세종특별자치시 보듬7로 78 (아름동),
다온동물병원,세종,448657579,세종특별자치시 소담동 37-3 코끼리타워,"세종특별자치시 한누리대로 2012, 코끼리타워 (소담동)",매일 00:00~24:00 연중무휴
만박동물병원,부산,512547744,부산광역시 서구 토성동1가 8-25,"부산광역시 서구 까치고개로 257, 1층 (토성동1가)",평일 09:30~21:00 | 공휴일 09:30~18:00 | 토요일 09:30~18:00 | 일요일 09:30~18:00 | 평일 10:00~19:00 만박<미용시간> | 토요일 10:00~19:00 만박<미용시간>
네오메디컬동물병원,부산,512914545,부산광역시 강서구 명지동 3442-4,부산광역시 강서구 명지국제6로 234 (명지동),평일 09:00~17:30 | 토요일 10:00~16:30 | 일요일 10:00~13:00
만덕24시동물병원,부산,513380075,부산광역시 북구 만덕동 916-7번지,부산광역시 북구 덕천로 227 (만덕동),평일 10:00~19:00 | 주말 10:00~17:00 | 공휴일 00:00~23:59 휴무
토브동물병원,부산,513619975,부산광역시 북구 화명동 2275-2번지 대성빌딩,"부산광역시 북구 화명대로 20, 대성빌딩 101호 (화명동)",평일 10:00~19:00 | 토요일 10:00~18:00 | 일요일 휴무 | 공휴일 휴무 | 매일 13:00~14:00 점심시간
린동물병원,부산,515142470,부산광역시 동래구 온천동 777-49번지,"부산광역시 동래구 중앙대로1381번길 43, 2층 (온천동)",금요일 10:00~19:00 | 목요일 10:00~19:00 | 수요일 10:00~19:00 | 화요일 10:00~19:00 | 월요일 10:00~19:00 | 평일 10:00~19:00 | 토요일 10:00~17:00 | 일요일 휴무 공휴일 휴무
훈 동물병원,부산,515540010,부산광역시 동래구 명륜동 676-112번지,"부산광역시 동래구 명륜로 194, 1층 (명륜동)",월요일 09:30~18:30 (오후2-4시 수술시간) | 수요일 09:30~18:30 (오후2-4시 수술시간) | 금요일 09:30~18:30 (오후2-4시 수술시간) | 화요일 09:30~20:00 19:00-20:00 야간진료 | 일요일 휴무 | 공휴일 휴무 | 토요일 09:00~16:00 | 목요일 09:30~18:30 (목요일 오전진료만)
튼튼동물병원,부산,516217555,부산광역시 남구 대연동 39-22,"부산광역시 남구 수영로334번길 3, 2층 (대연동)",평일 09:00~21:00 30분전에 접수마감 | 공휴일 10:00~18:00 30분전에 접수마감 | 일요일 10:00~18:00 30분전에 접수마감
더프라임동물의료원,부산,516252345,부산광역시 수영구 남천동 69-20,"부산광역시 수영구 수영로 405-1, 2-4층 (남천동)",평일 10:00~19:00 | 공휴일 10:30~17:00 정상진료시간 이외에 야간응급진료 | 화요일 10:00~21:00 화요일 야간진료 | 목요일 10:00~21:00 목요일 야간진료 | 토요일 10:00~19:00 | 일요일 휴무
더본 외과동물의료센터,부산,517117515,부산광역시 남구 대연동 29-1,"부산광역시 남구 수영로 364, 4층 (대연동)",매일 10:00~19:00 주간진료 | 매일 11:00~18:00 면회시간 | 매일 12:30~14:00 점심시간
가나다 동물병원,부산,517157979,부산광역시 사상구 주례동 191-17번지,부산광역시 사상구 가야대로 325 (주례동),평일 09:30~19:00 | 토요일 09:30~19:00 일요일 휴무 | 공휴일 09:30~19:00 | 매일 12:30~14:00 점심시간
일광해빛동물병원,부산,517217975,"부산광역시 기장군 일광면 삼성리 830-8 스타타워Ⅱ, 301,302호","부산광역시 기장군 일광면 해빛6로 85-4, 스타타워Ⅱ 3층 301,302호",평일 10:00~19:00 점심시간 12:30~오후 2시 | 토요일 10:00~19:00 점심시간 12:30~오후 2시 | 일요일 휴무 | 공휴일 휴무
바른진료 동물병원,부산,517247570,"부산광역시 기장군 일광면 삼성리 825-2 일광제일프라자, 2층 203호","부산광역시 기장군 일광면 해빛로 13, 일광제일프라자 2층 203호",월요일 10:00~20:00 | 화요일 10:00~20:00 | 수요일 10:00~20:00 | 금요일 10:00~20:00 | 토요일 10:00~17:00 | 공휴일 10:00~17:00 | 일요일 11:00~17:00 | 목요일 휴무
박종현동물병원,부산,517444179,부산광역시 수영구 민락동 28-1번지 1층,"부산광역시 수영구 광남로 258, 1층 (민락동)",평일 10:00~19:00 점심시간 오후1시~오후2시 | 공휴일 10:00~17:00 | 토요일 10:00~17:00 | 일요일 휴무
민락동물병원,기타,517578529,,부산광역시 수영구 광남로 207 (광안동),평일 10:00~20:00 30분 전 진료 접수 마감 | 주말 10:00~20:00 30분 전 진료 접수 마감 | 공휴일 10:00~20:00 30분 전 진료 접수 마감
웰니스크리닉,부산,518037511,부산광역시 부산진구 부암동 93번지 이마트트레이더스서면점,"부산광역시 부산진구 시민공원로 31, 이마트트레이더스서면점 (부암동)",
대디동물병원,부산,518065000,부산광역시 부산진구 부암동 318-76 협성휴포레시티즌파크아파트,"부산광역시 부산진구 동평로 173, 207,208호 (부암동, 협성휴포레시티즌파크아파트)",목요일 휴무 | 주말 10:30~19:00 | 평일 10:30~19:00
그린동물병원,부산,518174749,부산광역시 부산진구 전포동 181-1번지 서면대우디오빌2 104호,"부산광역시 부산진구 전포대로 274 (전포동, 서면대우디오빌2)",
이브동물병원,부산,518637570,부산광역시 부산진구 양정동 402-15번지,"부산광역시 부산진구 거제대로 14, 2층 (양정동)",매일 10:00~22:00
스마일동물병원,부산,519017384,부산광역시 강서구 범방동 1833번지,부산광역시 강서구 가락대로 929 (범방동),평일 10:00~21:00 | 토요일 10:00~19:00 | 공휴일 10:00~19:00 | 일요일 휴무 | 공휴일 13:00~14:00 점심시간 | 주말 13:00~14:00 점심시간 | 평일 13:00~14:00 점심시간
이로운동물병원,부산,519167575,부산광역시 강서구 명지동 3331-7번지,"부산광역시 강서구 명지국제11로 35, 103동 105호 (명지동)",금요일 09:00~19:00 | 목요일 09:00~19:00 | 수요일 09:00~19:00 | 화요일 09:00~19:00 | 월요일 09:00~19:00 | 토요일 09:00~18:00 | 매일 13:00~14:00 점심시간 | 일요일 휴무 | 공휴일 휴무
척척 동물의료센터,울산,522327575,울산광역시 동구 일산동 945,"울산광역시 동구 방어진순환도로 652, 테라스파크 301,302,304호 (일산동)",매일 09:00~22:00 연중무휴
주동물병원,울산,529038275,울산광역시 남구 삼산동 180-33번지,울산광역시 남구 돋질로 385-1 (삼산동),평일 10:00~19:00 | 토요일 10:00~17:00 | 일요일 휴무 | 공휴일 휴무
이루아동물병원,울산,529251125,울산광역시 남구 무거동 584-17번지,울산광역시 남구 대학로 27 (무거동),"평일 09:30~19:00 명절, 크리스마스 휴무 | 토요일 09:30~15:00 | 일요일 휴무 | 공휴일 09:30~17:00"
서대구동물병원,대구,532197579,대구광역시 서구 평리동 1217-24,"대구광역시 서구 국채보상로 270, 1층 (평리동)",평일 09:30~19:00 점심시간 13:00 - 14:00 | 토요일 09:30~17:00 점심시간 13:00 - 14:00 | 공휴일 09:30~17:00 점심시간 13:00 - 14:00 | 일요일 휴무
우일축산 AH,대구,533810044,대구광역시 북구 산격동 1816,대구광역시 북구 유통단지로8길 120-13(산격동),
비타민동물병원,대구,533831199,대구광역시 북구 복현동 73,대구광역시 북구 복현로 127 (복현동),
THE나은동물병원,대구,534777582,대구광역시 달서구 도원동 1435번지,대구광역시 달서구 도원로 11 (도원동),평일 09:30~19:30 정상진료 | 평일 19:30~09:30 야간/응급진료(전화문의) | 일요일 10:00~18:00 예약진료(전화문의)
24시알파동물메디컬센터,대구,535727585,대구광역시 서구 내당동 469-1,대구광역시 서구 서대구로 15 (내당동),매일 00:00~24:00 365일 24시간 연중무휴 진료
쿨펫동물병원,대구,536072754,대구광역시 동구 율하동 1117 롯데마트 4층 동물병원,"대구광역시 동구 안심로 80 (율하동,롯데마트 4층 동물병원)","매일 10:00~21:00 진료시간 15시~20시,토요일은 14시~20시 | 수요일 휴무 | 공휴일 휴무"
이솝동물병원,대구,536310209,대구광역시 달서구 대곡동 7-6,대구광역시 달서구 비슬로 2692 (대곡동),평일 09:00~20:00 | 토요일 09:00~20:00 | 일요일 10:00~18:00 | 매일 12:00~13:00 점심시간
유니온동물의료센터,대구,537628899,대구광역시 수성구 황금동 848-1번지,대구광역시 수성구 청수로 135 (황금동),"매일 10:00~19:00 월~토, 공휴일 | 일요일 휴무"
마루동물병원,대구,537681002,대구광역시 수성구 황금동 889-6번지,대구광역시 수성구 청수로 101 (황금동),평일 09:30~18:30 | 토요일 09:00~14:30 | 공휴일 휴무 | 일요일 휴무
시지동물병원,대구,537915945,대구광역시 수성구 시지동 462-121번지,대구광역시 수성구 달구벌대로 3014 (시지동),평일 09:30~18:30 점심시간: 13:00~14:00 | 토요일 09:30~17:00 | 일요일 휴무 | 공휴일 휴무
오구오구 동물병원,대구,537935959,대구광역시 수성구 사월동 421-1,"대구광역시 수성구 달구벌대로 3313, 2층 (사월동)",평일 10:00~19:00 | 토요일 10:00~17:00
해솔 동물병원,대구,539597775,대구광역시 북구 대현동 340-15,대구광역시 북구 신암로 73 (대현동),"평일 10:00~20:00 PM 7:00까지 접수, 건물뒷편 주차장입구 | 토요일 10:00~19:00 PM 5:30 까지 접수 | 일요일 휴무"
이선동물병원,경북,542411003,경상북도 포항시 북구 두호동 1103-1번지,경상북도 포항시 북구 새천년대로1076번길 2 (두호동),일요일 휴무 | 월요일 휴무 <화요일~토요일 : 정상진료> | 수요일 09:30~19:00 점심시간12시~1시 | 화요일 09:30~19:00 점심시간12시~1시 | 금요일 09:30~19:00 점심시간12시~1시 | 목요일 09:30~19:00 점심시간12시~1시 | 토요일 09:30~16:00 점심시간12시~1시
견우동물병원,경북,542527577,경상북도 포항시 북구 두호동 1052-2번지,경상북도 포항시 북구 두호로 29 (두호동),평일 10:00~20:00 | 토요일 10:00~18:00
초원동물병원,경북,542771188,경상북도 포항시 북구 장성동 866-271번지,경상북도 포항시 북구 성실로 9-1 (장성동),평일 10:00~21:00 | 공휴일 10:00~19:00
조은동물병원,경북,542777535,경상북도 포항시 남구 상도동 601-14번지,경상북도 포항시 남구 중흥로 124 (상도동),평일 09:30~19:00 | 토요일 09:30~15:00 | 일요일 휴무
도깨비동물병원,경북,542817582,경상북도 포항시 남구 지곡동 480-4번지 애드빌 상가 102동 206호,"경상북도 포항시 남구 지곡로 253, 102동 206호 (지곡동, 애드빌 상가)","금요일 10:00~19:00 예약제 운영(당일 예약 가능), 법정 공휴일 휴무 | 목요일 10:00~19:00 예약제 운영(당일 예약 가능), 법정 공휴일 휴무 | 화요일 10:00~19:00 예약제 운영(당일 예약 가능), 법정 공휴일 휴무 | 월요일 10:00~19:00 예약제 운영(당일 예약 가능), 법정 공휴일 휴무 | 토요일 10:00~17:00 | 수요일 휴무 | 일요일 휴무 | 매일 13:00~14:00 점심 시간"
박영학동물병원,경북,545319930,경상북도 상주시 복룡동 282번지,경상북도 상주시 복룡3길 48 (복룡동),
한사랑동물병원,경북,546557579,경상북도 예천군 예천읍 남본리 245-25번지,경상북도 예천군 예천읍 시장로 31-1,평일 09:00~19:00 점심시간 12:00-13:00 | 토요일 09:00~18:00 점심시간 12:00-13:00 | 일요일 10:00~12:00 예약진료
최상범동물병원,경북,547420964,경상북도 경주시 서부동 253-13번지,경상북도 경주시 금성로 334 (서부동),
러브펫 동물병원,경북,547711930,경상북도 경주시 황성동 472-10번지,경상북도 경주시 황성로 32 (황성동),매일 09:00~21:00 연중무휴
즐거운 동물병원,경북,547747576,경상북도 경주시 서부동,경상북도 경주시 금성로 310-1 (서부동),평일 10:00~19:30 | 토요일 10:00~18:30 | 일요일 휴무 | 공휴일 12:00~16:30
남양종합동물병원,경남,552615435,경상남도 창원시 성산구 남양동 23 개나리3차아파트상가 107호,"경상남도 창원시 성산구 대정로 102, 개나리3차아파트상가 107호 (남양동)","평일 10:00~19:00 | 토요일 10:00~17:00 공휴일,일요일 휴무"
위드펫동물병원,경남,552964400,경상남도 창원시 마산회원구 합성동 130-25,경상남도 창원시 마산회원구 3·15대로 809 (합성동),일요일 휴무 | 평일 10:00~20:00 점심시간 2:00pm~3:00pm
더나은 동물병원,경남,553664626,경상남도 양산시 물금읍 가촌리 1275-8번지 에코타워 201호,"경상남도 양산시 물금읍 물금로 96-17, 에코타워 2층 201호",평일 09:00~20:00 | 토요일 09:00~17:00 | 공휴일 09:00~17:00 | 일요일 휴무 | 매일 13:00~14:00 점심시간
