경포코지펜션 애견동반,강원,강원도 강릉시 초당동 433-3,0507-1497-7753,펜션,http://www.cozypension.co.kr,"안녕하세요

동해안 최대의 경포해변과 사계절 아름다운 경포호수에 인접해있는 저희 코지펜션에 오신것을 환영합니다.

강문해변에서 안목해변까지 이어지는 소나무숲 해변 산책로는  반려견과 고객님들에게 아름다운 추억을 선사할것입니다.

펜션주변에 경포해변,강문해변,경포호,카페 툇마루,초당두부마을,허균허난설헌 기념관,아르떼뮤지엄 등 유명한 맛집,볼거리,관광지,박물관,문화유적지가  펜션에서 가깝게 위치하고 있어 즐거운 여행을 하실수 있습니다.

소중한 사람과 함께 행복한 여행, 기분좋은 힐링 하세요.

객실별 애견동반 유형 상이 내용참조
애견동반을 원할경우 사전문의 및 상담필수

10kg 이하 소형견에 한해서만 가능 / 1박,1마리기준 10,000원 

입실 가능 객실 : 전 객실 가능 (객실별 최대마리수 상이)

101호,201호,204호 : 10kg 이하 소형견 최대 2마리 까지 가능

202호,203호 : 10kg 이하 소형견 최대 1마리 까지 가능

* 궁금한 문의사항은 전화로 연락주시기 바랍니다 ( 협의가능 )
* 애견비용 현장결제",https://ldb-phinf.pstatic.net/20210608_233/1623113540356AXqEJ_JPEG/RSZ30emL3inD-gqWuZYQxcNz.jpg,128.9134684,37.79428842,https://booking.naver.com/booking/3/bizes/540525
고벵이 애견 온수수영장 펜션,인천,인천광역시 강화군 화도면 장화리 285-7,0507-1494-1338,펜션,https://gobaengips.modoo.at/,"<저희 고벵이펜션은 애견별도수영장을 운영합니다 애견도 우리식구이니 가족과함께애견 스트레스도 수영으로 날려버리세요~^^>

펜션지기 이미옥 : 010-4333-8656 , 010-5965-8656
펜션일꾼 김영승 : 010-3311-8656 , 010-5965-8656

2022년 4월 1일 [ 야외 온수 수영장 ] OPEN !! 합니다
4월1일~6월30일까지 30도의 따끈따끈 온수수영장을 운영합니다.

 온수수영장 평일 이용시 전화문의 요망 협의시 OK!!!
*(평일 일~목요일까지는 온수.미온수 운영 X)*

7월1일부터는 일반 냉수 수영장으로 전환됩니다.
<단, 상황에 따라 주인장이 판단하여 미온수, 온수 여부
결정을 합니다. 날씨가 흐리고 비가 온다던지,평소날씨
보다 쌀쌀하고 바람이 많이 불면 당연히 다른날보다 수영장
온도를 높여 드립니다. 참고해 주시면 대단히 감사하겠습니다.>

많은 이용 부탁드립니다.

         ******************* 필 독***********************
*** 저희 고벵이펜션은 예약시 계약금 10~50% 을 입금하신 후, 변심으로 인한 취소는 선계약금 환불이 100% 불가능하시니 꼭 심사숙고 후에 계약금 계약은 주인장과 통화로 협의
하시기 바랍니다. 감사합니다.***

***반려동물동반
객실 입장가능***
5월1일부터~9월30일까지 반려동물 수영장 OPEN ! 운영 !
반려동물은 마리당 3만원 추가요금이 반영됩니다
***4월1일부터 4월30일까지는 반려견 전용 수영장은
   운영을 안하니 참고 하시기 바랍니다.***
(반려동물 전용수영장은 온수수영장이 아니므로 감기
예방차 준성수기와 성수기때만 운영합니다)

<22년 반려동물 전용 놀이터 및 24시 편의점은 코로나
영향과 안주인 넷째 출산관계로 일시 중단합니다.>

[필독] 반려동물 수영시 견주는 반려동물 전용수영장에서 반드시 견주 1명이상 계셔야 합니다.

 ( 애견 전용수영장 입장가능 )
 반려동물 ( 강아지,고양이 )
 소형반려동물만 받습니다.
 대형견 X (문의전화요망)

*** 2022년은 코로나19로 인하여, 편의점 및 반려견 전용 놀이터는 잠정중단 하오니 착오없으시길 바랍니다.***

고벵이 펜션은 서해의 멋진 낙조를 객실에서 여유롭게 감상할 수 있는 [강화도 대표 목조펜션] 입니다.
 상대적으로 높은 곳에 위치해있기 때문에 객실에서 바라보는 멋진 낙조 전망은 강화도 어느 펜션보다 멋지다고 자부합니다!

 자, 그럼 고벵이 펜션의 매력을 더 알아볼까요?

 1. 고벵이 펜션의 모든 객실은 인테리어가 차별화 되어 있습니다. 모텔같은 펜션. 질리지 않으세요?
 2. 자체 수영장 운영으로 편하게 휴가를 즐길 수 있습니다.(고벵이 펜션 수영장은 깊이 1.0m~1.2m의 아이와 성인을 기준으로 설계된 수영장입니다.)
 3. 탁 트인 스카이라운지에서 바라보는 풍경은 잊을 수 없습니다 :D
 4. 도보 10분거리 바닷가에서 갯벌체험을 할 수 있습니다.
 5. 무엇보다 젊은 감성으로 펜션을 운영하는 사장님이 친절합니다! 왕! 친! 절!

 ※ 고벵이 펜션은 청결한 객실과 친절한 서비스를 제공하기 위해 불철주야 노력하고 있습니다!",https://ldb-phinf.pstatic.net/20220505_131/1651717142378oYEt6_JPEG/Resized_Polish_20220505_110846022.jpg,126.380132,37.62728881,https://booking.naver.com/booking/3/bizes/609601
고운미소펜션,경남,경상남도 남해군 이동면 용소리 1520-1,0507-1436-3677,펜션,http://남해고운미소.com,커플 가족형 수영장이 있는 펜션입니다. 소중한 사람들과 함께 오셔서 좋은 추억 간직하실수있도록 최선을 다하겠습니다.,https://ldb-phinf.pstatic.net/20210430_163/1619764415313olizo_JPEG/7_M2k8f9tJMwp-GPpex36jru.jpg,127.917821,34.7732879,https://booking.naver.com/booking/3/bizes/571549
골든코스트펜션,충남,충청남도 태안군 근흥면 도황리 206-2,,펜션,http://goldencoast.kr,"골든코스트는 주위가 소나무숲으로 이루어져있어 향긋한 소나무향을 언제든 느낄 수 있으며,

어느 객실에서나 창을 열면 시원한 바다가 한눈에 펼쳐져 보이고 물이 빠지면 갯벌에 나가 

조개를 잡으며 동심에 빠져들 수 있는 곳입니다.

인근에 채석포항 연포해수욕장 안흥성 신진도낚시배등 각종 먹거리 즐길거리가 풍부한 곳의 중점으로

가족,연인,단체여행등이 용이하며 각종 워크샵,세미나,이벤트 행사등 사전 연락주시면 준비가 가능합니다.

애견펜션 전문은 아니지만 넓은정원과 가벼운산책로가 있어서 애견동반 하셔도 편안히 즐기실 수 있습니다.

이번1월에 새단장 오픈을하여 새로운 마음가짐으로 고객님에게 다가갈 생각입니다.

언제나 편안한 휴식과 행복한 추억을 만들어 드리는 골든코스트가 되겠습니다.

                                                                                  -골든지기-",https://ldb-phinf.pstatic.net/20200406_225/1586169717792B1KTH_JPEG/NXwAboY-_puYNcNSdEFe08LG.jpg,126.214881,36.70592035,https://booking.naver.com/booking/3/bizes/247468
구례섬진강야생화펜션,전남,전라남도 구례군 토지면 외곡리 850,0507-1411-0148,펜션,http://www.yasengwha.co.kr/,지리산 섬진강 야생화펜션입니다. 지리산 섬진강 야생화 펜션은 맑은 계곡과 자생하는 야생화들로 유명한 지리산 피아골 계곡과 아름다운 섬진강이 만나는 곳에 위치하고 있는 목조주택 펜션입니다.,https://ldb-phinf.pstatic.net/20220728_177/1658973927994IhKT2_JPEG/320x320_%C0%FC%B0%E6_171117.jpg,127.6005649,35.20220475,https://booking.naver.com/booking/3/bizes/156376
구르미펜션,전남,전라남도 담양군 월산면 오성리 산119,0507-1461-7837,펜션,http://www.goormi.co.kr,"귀여운 비숑 형제 구르미와 천둥이가 살고 있는 구르미 애견 풀빌라 펜션입니다.
대나무의 고장 담양에 자리한 구르미 애견 풀빌라는 독립적인 객실 구조와 애견 전용 미온수 수영장, 전용 놀이터를 갖춘 프리미엄 애견 펜션입니다. 
구르미 애견 풀빌라는 사랑스럽고 소중한 애완견을 위한 최고급 전용 시설과 다양한 서비스를
제공하고 있습니다. 또한 전 객실은 세스코 클린 존(Clean Zone)으로 운영 중이라 안심하고 지내실 수 있습니다.
바람에 스치는 대나무 소리와 밤하늘을 수놓은 아름다운 별빛을 만끽할 수 있는 글램핑 체험까지, 
사랑스러운 애완견과 즐겁고 행복한 시간 보내실 수 있도록 언제나 최선을 다하고 있습니다.",https://ldb-phinf.pstatic.net/20210510_23/1620640209438CiEr8_JPEG/MgLjQqwDLaRJBX-SfltlZHuI.jpg,126.9576534,35.36704568,
귀덕귀덕펜션,제주,제주특별자치도 제주시 한림읍 귀덕리 34-13 귀덕귀덕펜션,0507-1310-5928,펜션,https://blog.naver.com/separator,"제주도 애견동반펜션 귀덕귀덕은 곽지해수욕장 근처 신축 독채펜션으로 테라스에서 먼 바다 조망과 제주서부의 아름다운 노을을 감상할 수 있습니다. 밤이되면 테라스나 옥상에서 제주 밤하늘을 수놓는 수많은 별들을 구경하실 수 있으며, 올망졸망한 돌담과 넓은 잔디정원에서 댕댕이와함께, 6월부터는 수영장에서 신나는 물놀이를, 9월3째주 부터 익년 5월말까지 캠핑감성 불멍을 즐길 수 있으며. 사계절 전천후 개별 파고라 바베큐존에서 비가오나 눈이오나 날씨에 관계없이 편안하고 프라이빗한 바베큐를 즐길 수있는 프라이빗 감성펜션 입니다.",https://ldb-phinf.pstatic.net/20220815_102/166055636862063cxP_JPEG/%C7%C1%B7%BB%C4%A1%BA%D2%B5%B6%28%C7%D1%B8%B2%B5%BF%29.jpg,126.3022759,33.42283909,https://booking.naver.com/booking/3/bizes/225592
그레이캐슬펜션,경기,경기도 양주시 장흥면 석현리 360-19,0507-1395-9193,펜션,http://www.greycastle.co.kr,"※예약 전 반드시 필독해주시기 바랍니다※
그레이캐슬 예약은 이하 모든 내용의 동의함을 전제로 합니다.

[입실/퇴실]
입실 : 15:00     퇴실 : 11:00
(체크 시간을 준수해주시기 바랍니다. 일찍 체크인은 어렵습니다)
- 늦은 입실 시 업체에 사전연락 부탁드립니다.
- 당일예약은 반드시 업체에 사전확인 부탁드립니다.

[수영장 이용안내]
9월말까지 수영장 오픈
이용시간 -  입실 후~20:00시까지(이후 소독처리)
입실 전 수영장 사용 불가
반려동물 사용불가

[인원추가]
기준인원에 최대인원까지 추가 인원은 1인당 10,000원
최대 인원 이상의 초과인원 불과(성수기 초과인원 절대 불가) 
영유아도 인원에 포함
예약된 인원 외 방문객 출입 시 강제퇴실조치(상시CCTV)
침구류 추가 시 1채당 1만원 추가요금이 발생

[객실 내 절대금연]
적발 시 객실 정화비용 10만원 청구

[반려동물 안내]
반려동물 무게 제한 5kg 내외(5kg이상 반려동물은 펜션으로 문의바람)
객실 당 최대 2마리 제한
반려동물 동반 가능 객실 201호~208호
반려동물은 수영장 사용 불가

[바베큐]
바비큐 이용-기본 20,000원 / 바베큐 신청시간은 20시까지입니다.
객실 안에서 고기, 생선, 튀김 등 냄새가 많이 나는 음식 조리를 금함
※ 개인화기구 및 전기그릴(개인 자이글 포함) 절대 사용금지
무단 사용 시 환불없이 퇴실조치

※아래내용을 반드시 확인 해 주시기 바랍니다※

*네이버예약 신청 후 예약확정이 불가능 할 시에는 예약이 취소 될 수 있습니다. 예약 취소 시 네이버알림 또는 sns로 해당내용이 안내되며 결제금액은 전액환불 됩니다.
*예약 시 요청 사항란은 확인이 어려울 수 있어, 주요 요청사항은 반드시 펜션 연락처로 전달 부탁드립니다.

- 객실 가는 예약 상황에 따라 변동될 수 있습니다. (요금 변동을 이유로 기예약건 환불 요청 시, 취소수수료 규정대로 적용됩니다.)
- 객실 예약현황은 실시간 예약특성상 100% 일치하지 않을 수 있습니다.
- 경우에 따라 중복예약이 발생할 수 있으며, 이 경우 먼저 결제된 예약건에 우선권이 있습니다.
- 결제가 완료된 예약 건이라도 예약상황 및 현지사정에 따라 예약이 취소 될 수 있습니다.

- 사전예약취소 없이 사용하지 않은 예약건에 대해서는 환불이 불가합니다.
- 고객 연락처 오기재로 인해 연락이 불가할 경우, 예약이 자동취소 될 수 있습니다.
- 예약변경 시 대표번호로 연락바라며, 업체규정에 따라 변경이 불가하거나 수수료가 발생할 수 있습니다.
- 단순변심, 고객사정으로 인한 취소 시 취소 환불 수수료가 적용됩니다.
- No-Show 예약건에 대해서는 환불이 불가합니다.
- 최대인원 초과 입실 시 입실 및 환불이 불가합니다.

- 보호자를 동반하지 않은 미성년자만 입실 시 보호자의 동의가 필요합니다.
- 부대시설 및 객실비품은 업체 상황에 따라 변동될 수 있습니다.
- 업체 이미지는 실제와 상이 할 수 있습니다

안내사항 미숙지로 인한 손해는 고객님에게 귀속되오니 반드시 확인 부탁드립니다.",https://ldb-phinf.pstatic.net/20220606_259/165449203777973gLg_JPEG/KakaoTalk_20220606_140618445_01.jpg,126.9512591,37.7418229,https://booking.naver.com/booking/3/bizes/322783
글램독 애견펜션 영흥도점,인천,인천광역시 옹진군 영흥면 외리 6-4,,펜션,http://glamdog02.co.kr/,"GLAM DOG 애견전용 숙소에 캠핑의 감성을 더하다.

반려동물에 의한, 우리 아이들을 위한 애견펜션 글램독은....
- 전 객실 드라이룸 펫밀리아 무료 배치
- 전 객실 저상형 가구 배치
- 감성 가득 캠핑용품 배치
- 전 객실 글램독 메이드 애견히노끼탕 무료 배치
- 전 객실 애견 용품 무료 배치
- 전 객실 글램독 메이드 애견타올 무료배치
- 전 객실 오션뷰
- 호텔식 침구류를 사용, 매일 소독 및 침구 교체
- 개별 테라스 바베큐(가스바베큐)
- 요청시 기본 양념(간장, 식용유, 소금, 설탕, 후추)은 무료제공",https://ldb-phinf.pstatic.net/20220314_196/1647226336782Yh4yK_JPEG/329e9b57-e06f-7e5b-43f5-d719efb7b204-original.jpg,126.4810907,37.24834172,https://booking.naver.com/booking/3/bizes/488201
글로리아펜션,제주,제주특별자치도 제주시 애월읍 고내리 577,,펜션,https://jejugloria.modoo.at,"초록 바다와 붉은 석양을 한 눈에 담을수있는 애월 해안도로 최고의 뷰가 자랑인 글로리아펜션 입니다
독채형  45평형 부터  20평형 복층형 객실 타입으로  커플 또는 가족, 학교 및 회사 단체등 숙박이 가능합니다
친근한 내부 시설이 내 집같이  편안함을 느낄 수 있습니다
넓은 잔디 정원에서 잠시 바다 내음 맡으며  여행의 즐거음을 더해 보시는건 어떠실까요! 편안함을 더해주는 내집같은 펜션입니다",https://ldb-phinf.pstatic.net/20200727_6/1595825666778gXviU_JPEG/j9wl664E0RJc4-GOLEYgf9F8.jpg,126.339426,33.46705265,https://booking.naver.com/booking/3/bizes/439573
꼰띠고애견펜션,충남,충청남도 태안군 안면읍 정당리 1130-49,,펜션,http://contigodog.com,"홈페이지 실시간예약으로 예약시 할인된 금액으로 예약 가능합니다^^

21년 신축 펜션으로 전객실 독채, 개별바베큐가 가능하며 각 테라스에 유리샷시 완료되었습니다.
약 500평의 넓은 애견운동장과 미온수 수영장(6월중순~9월중순 미온수운영X)이 준비되어 있습니다. 동절기에는 수영장 운영하지않습니다. 봄,가을 수영장운영은 펜션사정에 따라 운영하오니 전화문의부탁드립니다.

강아지는 객실당 1마리 무료이며 2마리부터 마리당 2만원 추가요금이 있습니다. 강아지는 10키로이하만 가능합니다.

사랑하는 애견과 즐거운 여행이 되세요^.^",https://ldb-phinf.pstatic.net/20211125_35/1637818060235z6FkP_JPEG/%BC%F6%BF%B5%C0%E5.jpg,126.3391829,36.55672421,
꿈에그린 애견펜션,전남,전라남도 여수시 돌산읍 평사리 986-17,,펜션,http://ysdreampension.kr/,"여수 꿈에그린 애견펜션 special

1. 사랑하는 반려견 동반가능 객실
2. 전 객실 프라이빗 개별테라스 바베큐
3. 펜션 앞에 위치한 탁 트인 여수바다
4. 펜션 바로 앞 방파제 낚시터 보유(낚시대 유료대여)
5. 전 객실 WiFi
6. 단체룸 보유

여수펜션, 여수애견동반펜션, 여수돌산펜션, 여수낚시펜션, 여수가족펜션",https://ldb-phinf.pstatic.net/20220712_63/1657596768405XaFn7_JPEG/1.jpg,127.7333695,34.65820688,https://booking.naver.com/booking/3/bizes/374541
나래펜션,경기,경기도 안산시 단원구 대부남동 182-16,,펜션,http://나래펜션.com/,"상세설명

대부도의 아름다움을 간직한 나래펜션을 방문해 주셔서 감사합니다.

대부도는 서해안에서 제일 큰 섬으로, 큰 언덕처럼 보인다고하여 대부도라고합니다.

또한 수도권에서 가장 가까운 바닷가로써, 휴양, 레저, 먹거리, 놀이 문화시설이 많이 발전된 곳이기도 합니다.
또한 바닷가의 환경이 오염되지 않아, 식구들, 단체 동반으로 건강에도 좋고 놀이에도 좋은 바닷가, 갯벌체험을 비롯 다양항 문화체험도 할 수 있는 것이 큰 장점입니다.

저희 나래펜션은 대부도와 저의 펜션을 찾아오시는 고객님들을 위하여, 낭만적이고 아름다운 펜션의 환경을 갖추었으며, 모두의 건강과 휴식을 위하여 필요한 모든 편의시설을 완비하였습니다. 특히 깨끗함 - 위생적인 부분도 특별한 관리하에 펜션을 운영하고 있습니다.

저희 나래펜션을 찾아주신 모든 분들이 대부도의 아름다움 과 특별한 추억을 간직하시길 바랍니다.
감사합니다.

나래펜션 일동 올림",https://ldb-phinf.pstatic.net/20210615_141/1623726057066jUW1J_JPEG/KakaoTalk_20210615_063242880.jpg,126.5921534,37.2290679,https://booking.naver.com/booking/3/bizes/450614
나무206펜션,전북,전라북도 정읍시 금붕동 249,,펜션,http://namu206.kr,"정읍내 내장산 인근한 펜션입니다.목공방과 함께 운영중이며 2층단독 독채펜션으로 목공방과 함께운영중입니다.단체,가족모임에 적합하며 내장산인근이고 정읍시와도 가까워서 접근성이 매우 좋습니다.인근에 내장산워터파크,단풍생태공원,수목원,박물관,내장산골프장,내장호 등이 있어 산책,관광,드라이브하기 아주 적합합니다.그리고 공방에서 체험하실수있는 프로그램이 있어 특별한 이벤트를 하실수 있습니다.
단체,독채이므로 모임분들만의 공간이고 야외 바베큐장과 실내바베큐장이 있으므로 다양하게 모임회식이 가능합니다",https://ldb-phinf.pstatic.net/20190610_160/1560132702745JgPjA_JPEG/rvzhdUrUDJIyA7c_AM3yLanN.jpg,126.8855283,35.5399757,
나인원펜션,강원,강원도 강릉시 안현동 743-3,,펜션,http://nineoneresort.com,"애견과 함께 뛰어놀 수 있는 경포대 근처 펜션입니다.
경포대에서 차로 5분 정도 밖에 걸리지 않습니다 ^^
잔디밭으로 만들어진 애견 놀이터가 있습니다.
각 객실 모두 개별 바베큐가 가능합니다.
객실별 데크가 있어 이용하시기 편합니다.
자이글도 대여 가능합니다.",https://ldb-phinf.pstatic.net/20210225_295/16142459999854K33X_JPEG/HXg7xfT92GffPS6YMX9wSTDO.JPG.jpg,128.8712484,37.80227981,https://booking.naver.com/booking/3/bizes/506001
남쪽나라애견펜션,전남,전라남도 보성군 득량면 송곡리 884-2,,펜션,https://nnpp.modoo.at,"즐길거리

1) 바비큐

- 숯 그릴 이용 시 2~5인 입니다.(☆무료)

(참숯, 그릴, 철망, 집게, 장갑 제공합니다.)

- 밤 10시 이후 바비큐 사용이 제한됩니다. 

 

2) 애견동반 수영장

- 이용시간 : 입실시간부터 19:00까지

매일매일 지하 80m의 천연암반수를 새로 받아서 이용합니다.

(타 펜션 수영장처럼 한번 받아서 며칠간 쓰지 않습니다.)

 

3) 애견 운동장(천연잔디밭)

이용시간 : 입실시간부터 퇴실 때까지

- 약 300평의 천연잔디밭으로 구성되어 자유롭게 이용하실 수 있습니다.

(매일매일 관리는 하고 있으나 천연잔디밭으로 진드기 및 벌레가 있을 수 있으니 이점 양해 부탁드리며,

  펜션에 비치된 진드기 기피제를 사용하시면 도움이 됩니다. )

4) 네스카페 돌체구스토가 있습니다. 스타벅스커피 캡슐과 네스카페 디카페인 캡슐이 준비되어 있어 진한 커피 한잔 마시며 힐링 할 수 있습니다.
",https://ldb-phinf.pstatic.net/20210517_169/1621255134543iF5il_JPEG/gxDGSYzs7yb0JE-qiVV1wZJd.jpg,127.1640708,34.77838949,
남해바다향기펜션,경남,경상남도 남해군 삼동면 물건리 720-1,0507-1347-6674,펜션,http://www.남해바다향기.com,"남해바다향기펜션에 오신 것을 환영합니다.

저희 펜션은 복층구조의 모던하고 심플한 인테리어 구조로
각각의 테마와 색상에 맞게 구성되어 커플과 가족들에게
추억과 낭만을 선사하고 있습니다.

펜션 앞으로는 600년된 느티나무숲이 웅장함을 자랑하며
여름에는 시원한 그늘을 만들어주고, 가을에는 아름다운 단풍을
선물해 주는 편안한 힐링 공간을 만들어 주고 있습니다.

아침에 일어나 바깥을 나가지 않아도 2층에서 눈 앞에 펼쳐지는 바다를
바라보며 일출과 일몰을 그대로 볼 수 있는 복층구조 방식의 바다향기는
나만의 별장에 온 듯한 편안함과 포근함을 느낄 수 있습니다.

또한 1km 정도의 몽돌해변 해수욕장이 잇어
바다와 함께 온가족 또는 연인들이 바베큐 파티를 하며 아름답고
소중한 추억을 쌓을 수 있습니다.

펜션과 해양레져를 동시에 즐길 수 있는 바다향기 펜션...
늘 새롭게 떠오르는 아침 햇살처럼 언제나 준비된 모습으로 여러분을
찾아뵙길 소망합니다.",https://ldb-phinf.pstatic.net/20210618_113/1624007861670KCMs2_JPEG/UtHGo5dy0N7zYUIUmvFAr09O.jpg,128.0493291,34.78353568,https://booking.naver.com/booking/3/bizes/330789
내린천 아름 펜션,강원,강원도 인제군 인제읍 고사리 501,,펜션,https://alum.modoo.at,"강원도 인제군 인제읍 고사리에 위치한 독채형 목조 주택 펜션입니다. 
인제와 원통에 모두 근접해 있으며, 12사단 위수지역이라 면회 오시기에 좋습니다.
자작나무 숲까지 차로 약 15분 거리에 있습니다. 바로 앞이 내린천이라 레프팅시에 픽업 가능합니다.
최근에 지어진 펜션으로, 청결에 신경써서 깨끗하고 아늑합니다. 소나무가 울창한 산자락에 둘러쌓여 있어서 주변 경관이 끝내주는 아름다운 정원을 가졌고, 각 방마다 독립적인 테라스에서 바베큐 파티를 할 수 있습니다. 내린천 아름펜션으로 많이 놀러와주세요.",https://ldb-phinf.pstatic.net/20190706_214/1562401586876NEWDK_JPEG/DJI_0726.JPG,128.202514,38.04588759,https://booking.naver.com/booking/3/bizes/88853
뉴리베라펜션,전남,전라남도 완도군 신지면 신리 530-24,,펜션,http://뉴리베라펜션.com,"사계절 실내 온수 수영장, 풀바 , 버블파티 , 신나는 음악, 화려한조명
수영장 특화시설 가성비좋은펜션",https://ldb-phinf.pstatic.net/20220208_68/1644254328450avYku_JPEG/KakaoTalk_20170615_005735104.jpg,126.8125002,34.33520409,https://booking.naver.com/booking/3/bizes/652776
늘시원 펜션,경북,경상북도 경주시 감포읍 감포리 544-2,,펜션,http://alwayscool.kr/,"분주하고 지친 도시인에게 일상탈출을 위한 특별한 휴식처
경주 늘시원 펜션에 오신 것을 환영합니다.

경주 늘시원 펜션은 전 오션뷰 객실로
객실내에서 아름다운 바다를 감상하실 수 있습니다.

또한 여행의 즐거움을 더해줄 카페테리아, 수영장 등
다양하고 특별한 부대시설이 준비되어 있습니다.

치열한 일상에서 벗어나 다양한 즐거움이 있는 안식처 !
경주 늘시원 펜션에서 행복한 추억을 만들어가세요.

※ 경주 늘시원 펜션만의 SPECIAL ※

01. 넓고 시원한 오션뷰 감상 가능 !
02. 일부 객실 반려견 동반 가능
03. 여행의 꽃 ! 오션뷰 개별BBQ 이용 가능(*펜텔객실 바베큐 이용불가)
04. 펜션 객실 & 펜텔 객실 다양한 테마 보유
05. 야외 공용 수영장 이용 가능 (*하절기 운영)
06. 힐링 가득한 펜션 내 카페테리아 운영 !",https://ldb-phinf.pstatic.net/20220628_156/1656388388525ycti4_JPEG/1.jpg,129.5014556,35.8017748,https://booking.naver.com/booking/3/bizes/649249
다와풀빌라 애견펜션,제주,제주특별자치도 서귀포시 안덕면 창천리 705-7,,펜션,http://www.jejudawa.kr/,"제주도의 최남단인 마라도,가파도,송악산,형제섬,한라산이 한 눈에 보이는 마을!
대평리에 위치한 제주 다와 풀빌라 애견동반펜션은
모던한한 건물과 돌담이 잘 어우러져있는 아름다운 정원속에
5개 타입의 풀빌라 객실을 갖추고 있습니다.
모든 객실은 완벽한 프라이빗이 보장되어 있어
편안하고 아늑하게 이용하실 수 있습니다.

또한 넓고 아름다운 야외테라스를갖추고 있으며
개인 바베큐그릴이 비치되어 있습니다.
객실 내에는 수입 명품 나이트세라피 침대와 구스다운 침구류가 비치되어 있어 더욱 편안한 잠자리를 만들어 드립니다.

3층에 위치한 수영장은 24시간 자동 정화시스템이 가동되는 인피니티 풀로, 항상 깨끗한 물을 공급하고 있습니다.

1층과 2층에는 로스터리카페를 갖추고 있어
호텔 내에서 가족과 연인들이 편안하고 즐거운 시간을 보낼 수 있습니다.",https://ldb-phinf.pstatic.net/20191205_103/1575512536378qeaqE_JPEG/R5Dpx20_F5rSWLaiiWV0zJV6.jpg,126.3680629,33.24242763,https://booking.naver.com/booking/3/bizes/297612
단산한옥펜션,경북,경상북도 문경시 문경읍 고요리 629-17,,펜션,https://blog.naver.com/dansan0412,"문경새재의 아랫동네 문경읍 고요리에 위치한 신축한옥펜션입니다.  펜션주변에 페러글라이딩체험장, 단산 모노레일, 골프장 등 다양한 즐길거리와 문경약돌한우,돼지를 맛볼 수 있는 숨은 맛집들이 차로5분거리에 있답니다.",https://ldb-phinf.pstatic.net/20220624_37/16560811884565CJQb_JPEG/KakaoTalk_20220624_231116191.jpg,128.1485406,36.73438194,https://booking.naver.com/booking/3/bizes/524574
대명펜션,인천,인천광역시 중구 을왕동 729-11 을왕비취타운2동,,펜션,http://www.dmpension.net/,"안녕하세요. 을왕리 대명펜션 입니다.
저희 대명펜션은 콘도형 펜션으로 투룸형 스타일의 실용적인 구조와 원룸형 스타일의 온돌구조로 준비 되어 있습니다.
또한 객실별 정수기 구비 및 독립 바베큐장이 되어 있습니다.
인근 을왕리 해변가까지 도보로 3분 거리에 조개구이 및 회 등을 드실 수 있고, 아름다운 해변을 산책하실 수 있습니다.
항상 최선을 다해 고객을 생각하는 마음으로 여러분을 맞이하겠습니다.
감사합니다 :)",https://ldb-phinf.pstatic.net/20220629_76/16564707436522GM11_JPEG/%B4%EB%B8%ED%BB%E7%C1%F8.jpg,126.3774783,37.44581251,https://booking.naver.com/booking/3/bizes/216389
더놀자 애견펜션,충남,충청남도 보령시 웅천읍 관당리 491-2,0507-1327-6306,펜션,http://더놀자.net,"반려견과 함께 자유로이 조용히 휴식할수 있는 더놀자 애견펜션에 오신걸 환영합니다.

저희 더놀자 애견펜션은 소나무향이 그윽한 반려견 전용 애견펜션입니다.

천여평의 숲속의 산책로와 운동장이 어울어져 있고 아름다운 경치와 맑은 공기를 즐기실수 있습니다.

도심속 일상에서 벗어나 지친 견주님들과 반려견이 같이 뛰고 산책하며 몸과 마음을 치유할수 곳..

더놀자 애견펜션에서 힐링하시고 좋은 추억 만들어 가세요.",https://ldb-phinf.pstatic.net/20200724_102/15955609501388Tzg5_JPEG/%B5%E5%B7%D0%C3%D4%BF%B5_%C0%FC%C3%BC%C8%AD%B8%E9_1242_%C3%E0%BC%D2.jpg,126.5469337,36.25006954,https://booking.naver.com/booking/3/bizes/388537
더마을카페,경기,경기도 가평군 청평면 대성리 572-44,,펜션,,"[카페더마을]은 [더마을펜션]을 고객을 위한 '시크릿 애견카페' 입니다. 깊고 풍부한 향의 커피, 시원한 에이드와 함께 맛있는 음식들이 준비되어 있고 [더마을]을 이용하시는 모든 고객은 반려견과 함께 '대형운동장','실내놀이터','실내수영장' 등 각종 편의시설을 이용하실 수 있습니다.
[더마을]만의 고품격 서비스와 함께하는 행복한 '더마을 여행'으로 여러분을 초대합니다.",https://ldb-phinf.pstatic.net/20200914_47/1600071571962grMC2_JPEG/7o6_ZBLX946bRVIn0pN3FVaU.jpg,127.3691997,37.68772823,
