천안삼거리공원 (2024년12월예정),충남,place,4.23,"""강아지 산책하러 많이 와서 좋아요""",
천황사,전남,place,,"""조용하고 강아지 두 마리가 한가롭게 낮잠 자는 모습에서 힐링이 됨.""",
청도박물관,경북,place,,"""다른 이들은 애들 데리고 와서 놀고 전 강아지 데리고 가서 놉니다.""",
청도읍성,경북,place,4.28,"""강아지 산책시키기 딱이에요 풍경도 이뿌구""",
청도프로방스,경북,place,4.32,"""좋았음 강아지랑 잘놀고 왔음!!!""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220815_132%2F1660491685514vBXjr_JPEG%2Fimage.jpg
청라호수공원,인천,place,4.29,"""강아지도 많고 가족과 함께 산책하기 좋아요""",
청산수목원,충남,place,4.13,"""강아지도 같이 들어갈 수 있어서 좋았습니다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTRfMjgz%2FMDAxNjYwNDM4MTM4MTIz.epCywWhZ6Pyh2C9sMOLf8YZTR-qPt69fgneO737wLzgg.0KM-5Lk8X54R9rS3OLuhtvhe1k5fwWK8iVdRzozomOog.JPEG%2Fupload_a7ba8306137749657e3f54191c32acfc.jpeg
청평사,강원,place,,"""강아지동반 가을여행~ 고즈넉한 산사의 가을""",
청포대해수욕장,충남,place,4.24,"""그인간만안봤어도 기분좋았을텐데 진심 강아지 어디아퍼보였고.""",
칠갑산얼음분수축제,충남,place,,"""염소 토끼 강아지 ㅎㅎ 아쉬운 부분은 먹을 거리가 없습니다.""",
카멜리아힐,제주,place,4.33,"""강아지랑 산책하기 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220620_23%2F1655702577122BP5ne_JPEG%2Fimage.jpg
코리아플라워파크,충남,place,4.21,"""강아지랑 좋은 추억 만들었어요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220424_22%2F1650779579268f2kiq_JPEG%2Fupload_f06ad4a78ade0061aa7ed1ed1c13a5b4.jpeg
태조산공원,충남,place,,"""강아지랑 등산로로 산책하는데 나무 냄새가 너무 좋았어요.""",
태화강 국가정원,울산,place,4.39,"""사람끼리나 강아지 데리고 산책도 자주 가고 돗자리펴고 놀기도 하고 합니다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTVfMTQy%2FMDAxNjU3ODUxNjkwMzk2.98Loah5cVJPKBU57swL5Mu26JncYfao83pCoOu4XrL0g.v3rJWHZTSkFmQ7XzGQa8GCjr48tkYwBrV600kvPWZ8Qg.JPEG%2Fupload_e5f3109c42b16307c9d0353c8542b897.jpeg
통영해양관광공원,경남,place,,"""... 강아지 산책할때 여기가 가장 좋더라고요(주변에 공원이 여기라서.""",
팔당물안개공원,광주,place,4.26,"""강아지동반가능한 최고의 공원""",
펫힐링 달빛동물원,강원,place,4.38,"""... 이전에 없었던 아기 강아지 3마리가 있어 아이들이 너무 좋아했어요!""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjVfMTk2%2FMDAxNjU4NzI1OTIwODAx.vuJi2uUL5F_OIutjC28sloUZlrqKsLgV7DLLOeYZOnAg.Zb8MkRddj9r0Gvi1amRnpY4aQtvGFz_aZbN-E_TNKYYg.JPEG%2Fupload_a5b68246a2608b39a094f68eb5c1a4df.jpeg
평강랜드,경기,place,4.45,"""좋아요 반려견도 동반되고 아이들과 함께 즐길거리도 많구요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MTlfNDUg%2FMDAxNjU1NTkxMjAzNDAx.1qU25wVbSXq3E4DSs-0XtZA2RLf-lqJum9ewofJZMywg.VBjablw0NWB4YYKNj9BpojknApsGSriBJrMV3L5uuKgg.JPEG%2Fupload_c0e4bc289337335e4b8fe15753d90fbc.jpeg
평촌중앙공원,경기,place,4.26,"""강아지 산책하시려면 평일낮을 추천합니다""",
평화공원,부산,place,4.3,"""강아지랑 산책하니 너무 좋아요.""",
평화의광장,서울,place,4.42,"""즐기기에 아낌 없다~~ 운동, 산책(애견동반), 소풍, 촬영 ...""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTVfMjE1%2FMDAxNjYwNTU1NjEzMzI0.NPSKR7UjG9JEAvXLrlAaka6upI9i3iTTP-438BS3IBkg.rnQv7ZrRNW3RizHFVedSoKYfrRJ6nWoGqDH2jWFhQTcg.JPEG%2Fupload_82855a59d3a8e81fdffa55401d78be96.jpg
푸른수목원,서울,place,4.29,"""강아지랑 산책 하기 좋은곳 ^~^""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MDdfMjEy%2FMDAxNjU0NTk1NTU0MjYw.qz3oDs0UBGJiv7wVSvbOtTDBqZ3c8JH24YNyOaRMYBsg.i0GtTmB61ovYk-LZNI1bX6ail40-5l4P11iCgNja_MEg.JPEG%2Fupload_415441897e33d2e14a14df32b77ac805.jpg
풍암생활체육공원,광주,place,,"""강아지랑 산책하기 좋아요""",
풍암호수공원,광주,place,4,"""강아지랑 같이 가족산책으로 좋았어요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200301_47%2F1583042115237DWfzt_JPEG%2Fupload_15f01182146a3f383b36fdc7d23b96ac.jpg
프렌쥬랜드,인천,place,4.57,"""... 느낌적인 느낌이라 좋앗고ㅋㅋㅋㅋ강아지 동반가능인게 매우 좋았다",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjBfMjc3%2FMDAxNjU4MzE3OTE2Nzc2.jjUm42FFjd6SqBABwOoapfFNRfeJDiMIr5ALGngF9jQg.erTK5jG2ja2DjKVWd0VXZ44NT4H2sRY5G3XQqtGU_qgg.JPEG%2Fupload_0e05c57a537ba0111824b3bad2c5b888.jpeg
피아노폭포,경기,place,,"""강아지 산책은 적절하지 않음""",
하늘마루염소목장,강원,place,,"""염소가 배불러서 많이 안 놀아줬고 ㅠㅠ 강아지가 너무 착했고 날씨가 좋았고
바람 소리가 좋고
마음이 평온해지는 장소다
그거면 됐다""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MDJfOTgg%2FMDAxNjUxNDQ2ODQxMDIz.AGMcEfQ7nqy-dmMLj91FMYLihkOf4nKEgQk0Sufv6xkg.kHeUz5wIQ897f0W3BBPTmbjm_IVn6fU8vPHwYCSXRKcg.JPEG%2Fupload_81471edd4cb201f4c7b88cfb482538f8.jpg
하동송림공원,경남,place,3.79,"""... 배변처리 좀 제대로 하셨으면 하는 바램입니다 간혹 강아지들 배변이 ...""",
하트해변,전남,place,,"""해변은 예쁘고 동네강아지한마리가 동해안에서 제일 귀여움""",
한국이민사박물관,인천,place,,"""주차문제도 편하고 강아지랑 산책하기도 좋습니다.""",
한림공원,제주,place,4.46,"""강아지랑 산책도 할수있고 넓고 좋습니다.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjZfMjc2%2FMDAxNjU4ODE0MjE3MzE3._y00EoLceAzJPSu9A6dqEJ5jt1N5g9-jwrNxEl1cmEMg.-Tp4F_3lnWq0vU1X5u3kak3qJ1rx-cpg6G7i_gdy6jEg.JPEG%2Fupload_2ff07306ab40ed7c097a1a94d89f9448.jpeg
한밭수목원,대전,place,4.31,"""강아지 산책하기 좋아용~ 우리댕댕이""",
함주공원,경남,place,,"""강아지와 산책하기 넘 죠아요~^^""",
합천영상테마파크,경남,place,4.37,"""강아지랑같이 갈수있어서좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220512_241%2F1652350386498zUN74_JPEG%2Fimage.jpg
항파두리항몽유적지,제주,place,4.33,"""강아지랑 산책하기 딱 좋을거 같아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220425_154%2F1650812872696MYS3I_JPEG%2Fupload_f552e03e50cb874a3e2e91a33dab4f79.jpg
해운대달맞이길,부산,place,,"""강아지 데리고 산책하기 너무 좋아요~~""",
행구수변공원,강원,place,,"""강아지랑 산책하기 참 좋아요""",
행주산성,경기,place,4.4,"""강아지랑 산책하기.좋아요 다만 그늘이없음""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA1MTRfMjM1%2FMDAxNjUyNDU0NjYzNTQ5.W238UXo8oDITM9s8Bb6oNyqS87mrOH5nVLiokb6peyog.yfRWQQk6d4gvUglt2DOgnODZV8PzE6DCEostIGgdLcEg.JPEG%2Fupload_23770eea5668775dbc0b49111dc69942.jpg
행주산성 역사공원,경기,place,4.15,"""강아지 데리고 산책 좋고~ 강뷰가 좋아요""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTRfMTgz%2FMDAxNjU3NzcwMDE3ODQ0.j2fLq-rE7wk4TEwGrIhseUHZcxrWzdNW8vjXN0bn42Ig.t7idPo1J9ryFD1DHqiW3jIqfK5-iYzEwTHGZeve-apUg.JPEG%2Fupload_039a54fc5a19bfdda5c29e863047796d.jpg
허균.허난설헌기념공원,강원,place,,"""애견동반 불가로 주변만 둘러보고 옴.""",
호미곶해맞이광장,경북,place,,"""그곳에 버려진 강아지인가같은데 흰색진돗개 2.3년되보이는 아이가 있었어요""",
혼인지,제주,place,,"""강아지랑 조용하게 여행하기 좋았고 수국 보러 오면 좋을것 같아요""",
홍길동 테마파크,전남,place,4.36,"""안에까진 아들어 가봤지만 깨끗하고 한적해요~ 강아지 두마리가 반겨줌 비글ㅋ""",
홍릉근린공원,서울,place,,"""오늘도 강아지산책 좋아요""",
화랑의언덕,경북,place,4.33,"""강아지랑 산책하기 좋고.""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDhfNjMg%2FMDAxNjU5OTYxMzkyMDc4.Uk-kcGf4vg2D2q4Eoh6zqxn1LoiGxSbGzuePofPiGtgg.4e4mPRsFunoPrH3ianYRF7SYExygH-b5Kkav7cBqMM4g.JPEG%2Fupload_17ee723f6cadc73a8672f2fd2668550d.jpg
황룡사지,경북,place,,"""강아지 산책하기에 딱.""",
황리단길,경북,place,4.48,"""여기 가게 좋고 음식 맛있고 강아지 데리고 산책하기 찐 좋음""",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTlfMTI2%2FMDAxNjYwOTA2MTY2MjA0.sSLqnBwiaXZJPsw0Lqx4LOo1zGcw9y8xPKwJ1YH0eswg.vuPWNgZzbb7b7qOv5OjfA_o72z3OB8Xi60_jVAnfX_sg.JPEG%2Fupload_f6e09004ad1d0919c9236d06c30df7fe.jpeg
황산문화체육공원야구장,경남,place,,"""강아지와 산책하기 좋아요""",
황성공원,경북,place,4.22,"""강아지를 데리고 다닐만한곳이 많지 않습니다.""",
후포항,경북,place,,"""한산해서 강아지들 산책도 좋고 화장실이 깨끗해요""",
휴휴암,강원,place,,"""강아지도 동반해서 들어갈수있습니다""",
