캔디독,경기,accomo,4.52,"강아지와 첫방문했어요.
사장님께서 강아지들 성격 잘 파악하시고 잘 통솔하세요. 
강아지들도 안전하게 잘 놀고 잘 쉬네요. 
겁많은 강아지라 다른 강아지들 노는 거 구경만 하다 왔지만 익숙해질때까지 종종 들릴게요.",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDZfMjM1%2FMDAxNjU5NzY3Mzk5OTgz.Jb8AclmIub_MrvbPorx_Fh50NGpMIj_njAR77wq3oKEg.wtNwmcNKg-T-4hZ4muE1w3OK13Tm8h_WV9F6EyLdKqQg.JPEG%2Fupload_5d54701bb4f2d162854442e144526e21.JPG,,,,,
캣동산,광주,accomo,,"여행을 자주가진않지만 갈때는 1시간 30분 거리 본가에 맡기는데 처음으로 고양이 호텔 이용했어요
고양이를 정말 사랑하시니 케어 잘 해주세요 그리고 카메라로도 수시로 확인 가능해서 좋아요
첫 방문이라 폴라로이드 사진이랑 컵도 주셨어요 
담에 또 이용할께요~! 
",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfMjcy%2FMDAxNjYwMjg1OTQ3NTU4.ZybvgXR087AVhaDpxujnomxL27lqiNieQlICN1O4_UUg.62gkrLgpA-8YLZEVYpUdRv2I8PJVs2Hbtn8TbASruMgg.JPEG%2Fupload_6f71f15fe18dc50d61441d3461dda7b5.jpeg,,,,,
컴피,부산,accomo,4.24,좋아하는 커피나무입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211007_59%2F1633595389680fas0k_JPEG%2Fupload_fedd97fdcf16d051079d3f41c012eb7b.jpg,,,,,
케어독하우스,충북,accomo,,"우리애기는 유치원은 첨이라 많이걱정했었는데 선생님들이 잘해주셔서 우리강쥐가적응을잘할거같아요~
시설도너무깔끔하고 좋아요♡",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220405_110%2F1649089442287P1DFI_JPEG%2Fupload_d09337066db4bdf659f653bda06be6c5.jpg,,,,,
코기절미,제주,accomo,4.71,"2주간 집공사라~코기절미 호텔에 맡겼어요.
매일 아점저타임 사진찍어보내주시고, 안부 알려주셔 마음이 놓였습니다.
중간중간 찾아가 산책시키는데, 코기절미 앞 작은 동산과 공터가 있어 멀리가지 않아도 산책하기 좋아요.",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211126_125%2F1637883716350IN5QO_JPEG%2Fupload_a791a9371e25c043e85e4f99ff0b3604.jpg,,,,,
콩이네하우스,강원,accomo,4.63,"14살 노견에 분리불안이 있어 강릉 당일치기로 갔는데 점심 먹으려고 3시간 맡겼어요~
후기가 좋아서 맘편히 식사했구
데리러 갔을때 마당서 아이들 데리고 놀아주시는 사장님 뵈니 다음에도 강릉에 가면 무조건 콩이네 맡겨야지 했어요^^
감사합니다!!!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA2MDVfOCAg%2FMDAxNjU0NDIxNzc1MDMy.IJbSLeTdGfDX7C9D0beVdzrHBWU_9XLzBAUa0Qpx-kcg.WXTcM9INySc3qMeI9XcG_3QbQSbOgmC0ntbfGx0uvLQg.JPEG%2Fupload_9e232b61435a8fe8b0a2efdd37aa15c8.jpeg,,,,,
콩자반애견유치원,충남,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfNDMg%2FMDAxNjYwMjg1ODQ2MTcw.L_fGIf0HyB5HwOvx9hf_8kkkncIK8wuei7D5wvbzhWcg.-gW5fJwwcPoQef1UHH4hUfniAcGlqq_pDAXeTFzbw-kg.JPEG%2Fupload_f6da135013e93e726caa8e0fb452c5d2.jpeg,,,,,
쿨쿨펫,경북,accomo,,좋아요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210802_176%2F1627888392464l8V2K_JPEG%2Fupload_c4e5268a44abfb9fcab5f466d10a5b45.jpg,,,,,
킹스독,충남,accomo,4.63,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211206_18%2F1638775973579Xv50W_JPEG%2Fupload_0461ade6ad6ae7330308e38914252e5e.jpeg,,,,,
킹콩하우스애견카페,경북,accomo,,,,,,,,
태담이네하우스,경북,accomo,,,,,,,,
털로덮인친구들 청라점,인천,accomo,,신경 정말 잘써주시구요~ 깨끗합니다 댕댕이천국이 따로없어여!!,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTlfMTU1%2FMDAxNjYwODc3ODY2NjUw.lD39jKY3CIbBpu1UWKEjv9YMHFaWzIh5kVdlW3CucFMg.RXIwH35dbQfjX38CxMC0Lc3_5HmjbC2x75DycvKytWcg.JPEG%2Fupload_af3cc924890fa27fb8f591e73f4768b4.jpg,,,,,
테일즈애견호텔,대구,accomo,,,,,,,,
파브퍼피,경남,accomo,,,,,,,,
퍼플캣,서울,accomo,,"아이들이 정말 쫄보라서 걱정 많이 했는데 언제든 카메라로 상태 확인 할 수 있어서 정말 좋았어요
처음 데려갔을때부터 애들 상태. 어떤아이인지 꼼꼼하게 체크해주셔서 더욱 믿음이 갔어요 
감사합니다!!!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220618_174%2F1655547282961Je453_JPEG%2Fimage.jpg,,,,,
퍼피가든 애견 호텔 유치원,경남,accomo,,강아지들을 풀어 놓고 있고 24시간 상주하시는 분이 계셔서 맡기기로 결정했어요~ 애견카페호텔은 사람들 손을 타서 그런지 애가 많이 지쳐하고 냄새도 많이나서 제외했네요. 공항 가는 길에 편하게 맡기고 잘다녀왔어요. 케어도 잘해주시고 상황을 톡으로 보내주셔서 안심이 되었어요. 애견유치원과 같이해서 친구들도 엄청 많고 애기가 심심하진 않을듯여. 픽업하는날엔 목욕도 시켰는데 보들보들 맘에 듭니다. 애견호텔&목욕 추천합니다. 재방문의사 백퍼용~^^ ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MDhfMjc1%2FMDAxNjU5OTQyMTY4MDIw.cMCFFypNj1hGGuLUf-9mkdYFHJY2_ox56w_-otW7Tj4g.pTi3LMovDrH9wZbSaZXLPnUjyiPKgf9VQSKh_o8HGv4g.JPEG%2Fupload_0b1d59f0b21956f2c52e3d547092552f.jpeg,,,,,
퍼피랜드유치원호텔,강원,accomo,,,,,,,,
퍼피스테이,충북,accomo,,생긴지 얼마안되서 리뷰가 많이 없는데ㅎ도움이 될까 싶어남겨요 :) 가을이와 함께할 수 없는 여행을 갈때엔 친정에 부탁했는데 이번엔 그게안되서 어디에 부탁해야하나 정말 고민 많이 했거든요 퍼피스테이 오픈한지 얼마안되서 리뷰가 없어 또 고민하고 ㅎㅎ 맡기기전에 한번 방문해보고 ~2박3일 부탁드렸는데 매일 사진과 동영상도 보내주시고 분리불안있어 걱정했는데 잘 돌봐주셔서 ㅠㅠ 정말 감사했습니다 :) 앞으로도 잘부탁드려요 ! 감사합니다 ,,,,,,
퍼피쿼터스 애견미용 유치원 호텔,광주,accomo,,,,,,,,
펍피,경기,accomo,4.57,좋아요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210421_213%2F1618966359764H3KSE_JPEG%2Fupload_f6456c047c922cb69104929825a0054e.jpg,,,,,
펫리움,경북,accomo,,"우리동네""~ 강아지.까페",,,,,,
펫살롱 애견호텔,대전,accomo,,,,,,,,
펫시터 라울레미 하우스,서울,accomo,,"몇년째 이용하는 곳이예요.
거리가 멀지만 우리 아이들이 여기서만 편하게 지낼수 있어서 멀어도 라울레미네만 이용한답니다.
항상 같은 마음으로 애들을 사랑해주시는게 느껴져요.
애들도 너무 좋아해서 여기만 오면 좋아서 뛰어 들어가네요.
항상 믿고 맡길수있는곳",,,,,,
펫워터파크,경남,accomo,,,,,,,,
펫즈,전북,accomo,,굿,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjlfMTAz%2FMDAxNjU5MDYwNjI2MzM4.jVsscAiKuzBzt2shZgumICle-alO2rjk3ooUlcaRYYYg.FxTeZeBAyiaPaJpD0HB_5Z_fJKMgehREfFBU86Wjn2Ug.JPEG%2Fupload_55d7f10afa7ce155168db0c717552ec2.jpg,,,,,
펫챔,광주,accomo,,^.^,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200725_293%2F1595603843831JFfaX_JPEG%2Fupload_62518ac5ce191f8dbf65eee19c660d74.jpeg,,,,,
펫츠가든,경북,accomo,,너무 좋아요~,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220313_74%2F16471652918055o6aA_JPEG%2Fupload_8783c589fa91b00b72c8aa5b22693f5b.jpeg,,,,,
펫타워,경남,accomo,,잘돌봐주셔서 항상 감사드립니다,,,,,,
펫토피아,인천,accomo,4.47,좋아요,,,,,,
펫토피아,부산,accomo,4.34,사장님 친절허세요,,,,,,
펫패밀리,인천,accomo,4.81,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MTBfMjg4%2FMDAxNjU3NDUyNDk5NTY1.jz5dV1BuBnbsMaVeRpYxp1l-yCvYOOS3L4bIiiN6fkYg.4Ht_sj7uwKImKsfUoT262bxltXIChOgkMLiQKF77w_Qg.JPEG%2Fupload_eacc6494f83509feae4ae01f1ab7b5a0.jpg,,,,,
펫호텔조선,부산,accomo,,새로오신 선생님께 첨엔 짖어서 좀 걱정했는데 역쒸 제가 없으면 더 잘 지내는 듯 ㅜㅜ 새로오신 선생님께서도 케어 너무 잘 해주셔서 감사합니다. 아이들을 사랑하시는게 보여요. ^^*,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MTJfMTc4%2FMDAxNjYwMjc0NTA0MzQ4.-Llim3_Po2YOV9872tK3ekhYiZLSn_xAq_1E3Unhb-og.pxqKXCIX7pAWleqTY5MpAPXH9Yfzk383kzDXhX5zN_Ug.JPEG%2Fupload_0dc439de69e277cfa1db9850a57130a1.jpg,,,,,
편하개놀다가냥,세종,accomo,,굿,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220305_165%2F1646481993594zIqOh_JPEG%2Fupload_5940e0a2fdfd1616a3686553d3c20d3b.jpeg,,,,,
포레스트캣호텔,충남,accomo,,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220815_59%2F16605298629144mXCC_JPEG%2Fimage.jpg,,,,,
포스캠프 (Paws Camp),인천,accomo,,,,,,,,
포핑요,제주,accomo,,,,,,,,
피카부,전남,accomo,,굿,,,,,,
피터펫 대구혁신도시점,대구,accomo,,,,,,,,
피터펫,대전,accomo,,여름휴가로 놀러가는데 강아지를 데리고 못가서 신경이 쓰였는데 인터넷에 찾다보니 탄방동에 피터펫이 나와서 전화로 자리있는지 확인하고 다른곳에 비해 넓고 요청사항이 많은데 사장님께서 친철하셔서 선택을 하게 되었습 니다 저는 개인적으로 여기 추천해요!,https://postfiles.pstatic.net/MjAyMjA4MTRfMTI4/MDAxNjYwNDc0MDQ5MzA3.FfA4FbmHa1Gg2N1Z4muK2q8iDUkpmlXszxTq2ud9Ijgg.7ac786oqbkRohhyPpZTJ6a9J1RFYIhjIWnvj0h7WmIIg.JPEG.leeyeoreum1417/E0F1D67C-51F6-4CEF-B421-A9D3A8B9E180.jpeg?type=w966,,,,,
하늘이네,경북,accomo,,,,,,,,
하이댕,충남,accomo,,,,,,,,
하이바이쉼터 대구점,대구,accomo,,분위기좋네영ㅎㅎ,,,,,,
학교종이댕댕댕,충남,accomo,,,,,,,,
핫독,충북,accomo,,휴계소 다 그렇지요 그럭저럭,,,,,,
해피데이즈 강아지유치원,인천,accomo,,"저희 멍멍이가 너무 좋아해요~ 픽업서비스도 있어서 편리하고, 운영진 분들도 선하셔서 믿음직스럽습니다. 실외도 있어서 야외활동도 할 수 있고, 수영장도 설치하시는 등 열심히 신경써주시는게 보여 앞으로 잘 보내볼 예정입니다!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA3MjNfNjAg%2FMDAxNjU4NTg1NDcwMzk0.4X3NjfwmzG5PKqb3NDJIdyls59lTsg4EA8XdQr63o30g.RpFlkjvtFkWV8R9aUjrnWAqV-PxfcHAacjtZYctjCtQg.JPEG%2Fupload_4d078984af6025cc57105f7c4c76bf59.jpg,,,,,
해피애견,제주,accomo,,"밝게 미소짓는 사장님 보면 애들 이뻐해주시는게 느껴져서 믿고 맡겨요.
직원분도 너무 친절하시고 
이모네 집에 애들 잠시 맡기는거 같이 안심이 되요. 매번 감사합니다.",,,,,,
해피애견호텔,경남,accomo,,,,,,,,
핸즈독스쿨,경남,accomo,,,,,,,,
행복하개,광주,accomo,4.47,"여기로만 늘 다녀요, 일단 사장님이 강아지를 너무 예뻐하시고 깨끗하고 예쁘게 미용도 잘해주셔서 제일 좋아요 ",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20211002_91%2F16331364622210HCAY_JPEG%2Fimage.jpg,,,,,
헤어볼하우스,충북,accomo,,,,,,,,
형씨호텔,강원,accomo,,,,,,,,
호텔멍,충북,accomo,4.77,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220812_258%2F1660292155975PGsye_JPEG%2Fimage.jpg,,,,,
후추하우스,대전,accomo,,굿,,,,,,
휴독,울산,accomo,,친철해요,,,,,,
