카페용담,세종,세종특별자치시 금남면 용담리 267-3,0507-1382-0104,애견동반,"""애견동반 카페 그리고 세종 데이트코스로 완전 강추합니다!!!""","신선로 전통빙수 13,000 | 용담밀크티 7,500 | 가래떡츄러스 4,000",매일 11:00~20:00 카페용담 영업시간 | 매일 19:30~20:00 19:30 이후 빙수 주문마감& 테이크아웃음료만 주문가능합니다,https://blog.naver.com/jsm89771,"아름다운 농촌 용담리 카페,용담 

브런치와 카페음료를 함께 즐기며 여유롭게 주변 농촌 풍경과 카페용담의 정원 둘러보시면 좋을 것 같습니다. 
500평 규모의 대지에 드넓은 잔디와 식물원 카페가 함께 있습니다
카페,용담에는 귀여운 웰시코기 상주견이 있으며 보틀 밀크티와 신선로 빙수가 준비되어 있습니다.",https://ldb-phinf.pstatic.net/20200505_269/1588652827344HFkj9_JPEG/HnPPxRCMZT7U2OxJlQ_BX1Ee.jpeg.jpg,295918,527234
우리들의공간커피&펍,세종,세종특별자치시  연기면 수산리 90,,애견동반,"""남한산성 광주방향으로 새로 오픈한 애견동반 가능한 카페(실내는 가방에).""",,,,,,331561,437582
롱디커피,충남,충청남도 공주시 석장리동 22-24,,애견동반,"""애견동반 가능.넓은 주차장.맛있는 빵.커피 원두가 맛있었습니다""","아메리카노 다크맨 5,000 | 아메리카노   우드맨 5,000 | 에스프레소 4,500 | 카페라떼 5,500 | 카페모카 6,000 | 바닐라라떼 6,000 | 돌체라떼 6,000 | 카라멜마끼아또 6,000 | 아인슈페너 6,300 | 그린티플로트 6,300 | 아포카토 7,000 | 샷 or 헤이즐넛 시럽 추가 500 | 달밤라떼 6,000 | 녹차라떼 5,500 | 초코라떼 5,500 | 딸기라떼 6,000 | 플레인요거트스무디 6,800 | 딸기요거트 스무디 6,800 | 블루베리요거트스무디 6,800 | 패션후르츠망고 스무디 6,800 | 복숭아요거트 스무디 6,800 | 딸기쿠키스무디 6,800 | 청포도에이드 6,500 | 자몽 에이드 6,500 | 블라썸 에이드 6,500 | 오미자 에이드 6,500 | 복숭아 에이드 6,500 | 패션후르츠 에이드 6,500 | 얼그레이피치 아이스티 5,500 | 밀크티 6,000 | 루이보스 유자플럼 5,500 | 한라봉펀치 5,500 | 수제 자몽차 5,500 | 수제 레몬차 5,500 | 수제 유자차 5,500 | 수제 오미자차 5,500 | 수제 매실차 5,500 | 얼그레이 5,000 | 자스민 플라워 5,000 | 루이보스 5,000 | 카모마일 5,000 | 히비스커스 5,000 | 페퍼민트 5,000",매일 10:00~22:00,http://www.instagram.com/long_d_coffee,,https://ldb-phinf.pstatic.net/20200831_170/1598842844470QH4r6_JPEG/y24nZqYFA9H3klW5DqKwuIh3.jpg,328227,427347
팔랑개비,전북,전라북도 전주시 완산구 경원동3가 16-5,0507-1429-0296,애견동반,"""애견동반 가능한 카페라 우리강아지도 함께 방문했습니다.""","허니딸기롤케이크 5,500 | 치즈치즈케이크 6,000 | 당근케이크 5,000 | 티라미스롤 5,500 | 초코케이크 5,500 | 단호박케이크 5,000",매일 10:00~22:00,https://blog.naver.com/kebyoul,매일매일 정성껏 직접 만드는 디저트가 맛있는 예쁜 카페예요. 오셔서 무슨 메뉴를 드셔도 후회하지 않으실겁니다!,https://ldb-phinf.pstatic.net/20180103_32/1514954322268Oue1q_JPEG/cV62VUR-OS5Tqji0tbKLIs-n.jpg,323197,358125
원데이오프,전북,전라북도 완주군 소양면 화심리 235,0507-1376-0323,애견동반,"""애견동반카페?라고 본거 같은데... 지뢰 조심하세요 :) 어두울때 가면 달 ...""","Americano 5,300 | Cafe Latte 6,300 | 에스프레소 4,500 | 카페모카 7,000 | 바닐라라떼 7,000 | 카라멜마끼아또 7,000 | 흑임자라떼 7,500",월요일 00:00~24:00 | 화요일 11:00~20:00 Last order 19:00 | 금요일 11:00~20:00 Last order 19:00 | 목요일 11:00~20:00 Last order 19:00 | 수요일 11:00~20:00 Last order 19:00 | 공휴일 11:00~21:00 Last order 20:00 | 주말 11:00~21:00 Last order 20:00,http://instagram.com/cafe_onedayoff,,https://ldb-phinf.pstatic.net/20190823_277/1566527264366zoMKw_JPEG/sZYz-ZdZqhkBm2uawggIMh1-.jpeg.jpg,334101,359367
어라이브,전북,전라북도 군산시 미장동 51-7 카페 어라이브,0507-1348-8847,애견동반,"""강아지동반되고 좋아요ㅋ빵도맛나용ㅋ""","아이스 아메리카노 4,500","매일 11:00~21:30 매주 화요일 휴무/둘째주,넷째주 월요 휴무",http://www.instagram.com/cafe_arrive,,,305470,546906
카페아리아,전남,전라남도 순천시 연향동 1603-13,,애견동반,"""애견 동반 가능한 분위기 좋은 카페!""",,,,,,328511,567990
구름이머무는자리,전남,전라남도 완도군 약산면 득암리 53,,애견동반,"""애견동반카페 미용전문샾입니다.""",,,,,,299821,196982
구수리카페,전남,전라남도 강진군 대구면 구수리 1163-6 카페 구수리,0507-1330-9043,애견동반,"""... 이제는 강진에 명소가 된것같네요 강아지미용과 동반이 가능한 카페 ...""","커피 4,000",매일 10:00~18:00,,바닷가 뷰가 좋은곳입니다,https://ldb-phinf.pstatic.net/20190424_188/15560955559138iRJW_JPEG/rjKDLw0mGjrMamaT7_ZBTfLn.jpg,289362,208456
카페하녹,전남,전라남도 담양군 창평면 삼천리 237-2,0507-1353-1822,애견동반,"""애견동반가능 .운치있고 마음이 편해진다""","아메리카노 5,500 | 쉐킬라또 7,000 | 대추차 9,000 | 초코라떼 6,500 | 크림치즈모나카 4,300 | 가래떡 와플 8,000 | 인절미 와플 9,500 | 인절미크로와플 10,000",매일 11:00~20:00 Last order 19:30,http://www.instagram.com/cafe.ha_nok,딸들이 홍보하고 아빠가 잔디깎고 엄마가 운영하는 카페,https://ldb-phinf.pstatic.net/20201004_13/1601811242487cCwoz_JPEG/Zequz7ujzNE0tf2TposU5hDx.jpg,311595,293568
카페작금,전남,전라남도 여수시 돌산읍 금성리 847-6,,애견동반,"""정말이뻐요 애견동반이라너무좋음 앞에 뛰어놀공간도있음 주말은 힘들수도""","아메리카노 5,000 | 헤이즐넛라떼 5,500 | 카페라떼 5,500 | 시그니처바닐라라떼 6,500 | 카라멜마끼아또 5,000 | 딸기큐브라떼 7,500 | 콜드브루 6,000 | 스무디(딸기/애플망고) 6,500 | 에이드(파인애플/오디/청포도) 7,000",매일 11:00~19:00 매주수요일휴무 | 일요일 12:00~19:30 매주수요일휴무,http://www.instagram.com/cafe_jakgeum,"여수 끄트머리에 위치한 바다와 하늘이 맞닿은 오션뷰 카페입니다.
바람과 파도 가슴으로 느껴지는 휴식으로 힐링하세요",https://ldb-phinf.pstatic.net/20220515_264/1652590356788OgsEI_JPEG/%C0%DB%B1%DD%B3%D7%C0%CC%B9%F6%B1%A4%B0%ED_4.jpeg,378182,221685
밀크레페,전남,전라남도 담양군 월산면 화방리 205-1 밀크레페,,애견동반,"""예술적인(?) 공간이 많은 카페, 애견 동반 가능하며, 주차장이 넓습니다.""","아메리카노 5,000 | 더치커피(콜드브루) 6,000 | 뉴욕치즈케익크레페 16,000 | 복숭아요거트크레페 16,000 | 누텔라바나나크레페 15,000 | 커스터드망고크레페 15,000",주말 11:30~20:00 | 평일 11:30~19:00,http://instagram.com/cafe_meal_crepe,담양카페 밀크레페: 크리피스피한 겉바속촉 프랑스식 반죽 치즈케익까지 수제로 만든 디저트에요,https://ldb-phinf.pstatic.net/20220618_137/16555319781207ty96_JPEG/1654582500402.jpg,306372,303967
니즈커피,전남,전라남도 목포시 용당동 1112-10,0507-1358-5016,애견동반,"""... 오픈했을때부터 가고팠던 커피숍이였는데 마침 애견동반이 가능한 ...""","아메리카노 4,000 | 카페라떼 4,500 | 바닐라라떼 5,000 | 카라멜 라떼 5,000 | 헤이즐넛 라뗴 5,000 | 초코라뗴 4,500 | 말차라떼 5,500 | 고구마라떼 5,000 | 흑임자라떼 6,000 | 요거트 스무디 5,500 | 블루베리 스무디 5,500 | 딸기 스무디 5,500 | 망고 스무디 5,500 | 배 스무디 5,500 | 자몽 에이드 5,500 | 레몬 에이드 5,500 | 체리 콕 5,500 | 백향과&파인애플 에이드 6,000 | 오레오 프라프치노 6,000 | 자바칩 프라프치노 6,000 | 메이플 크로플 6,500 | 아이스 크로플 7,500 | 체다치즈 크로플 7,500 | 브라운 치즈 크로플 7,500 | 아이스 치즈 크로플 8,000 | 자몽차 4,500 | 생강차 4,500 | 대추차 4,500 | 레몬아이스티 4,000 | 복숭아아이스티 4,000 | 잉글리쉬 블랙퍼스트/얼그레이 4,000 | 캐모마일/페퍼민트 4,000 | 히비스커스 4,000",평일 12:00~22:00 | 토요일 12:00~22:00 | 일요일 13:00~22:00,http://www.instagram.com/needz_coffee,트렌디한 감성 디저트 카페 NEEDZ_COFFEE 입니다.,https://ldb-phinf.pstatic.net/20200712_207/15945376789774SC27_JPEG/Xhcaeoyoo5XjJp1RH6J1UrGX.jpg,314445,558187
그림이있는방앗간,전남,전라남도 담양군 가사문학면 지곡리 102-1,,애견동반,"""야외 잔디밭 넓고 목줄하면 애견동반가능 실내도 쾌적하게 다섯테이블 ...""","에스프레소 3,500 | 아메리카노 3,500 | 카페라떼 4,000 | 카푸치노 4,000 | 바닐라라떼 4,500",매일 10:30~22:00 | 목요일 휴무,,,https://ldb-phinf.pstatic.net/20200406_26/1586146135719w3XXC_JPEG/VszJuhtkDKzM1-jgmhANI-gY.jpeg.jpg,309901,287684
블랑주리,광주,광주광역시 광산구 선암동 418-1,,애견동반,"""... 오늘 애견과 동반 하였습니다""","고르곤졸라수제피자 17,000 | 커피 (스페셜원두) 4,500 | 베이커리 변동가격(업주문의) | 빛고을 버거 8,000 | 이태원 버거 8,000 | 통살쉬림프버거 7,000 | 통살바베큐치킨버거 7,000 | 페퍼로니 수제피자 17,000 | 찹스테이크&베이컨 수제피자 20,000 | 포테이토쉬림프 수제피자 20,000","매일 11:00~22:00 매월 둘째,넷째주 월요일 휴무",http://www.instagram.com/boulangerie_kr,"매일 맛좋고 다양한 고퀄리티의 디저트와 스페셜티가 준비되어 있으며
주문 후 제작하는 수제버거 및 필라프, 피자,  파스타 등 식사 메뉴도 가능합니다. (배달 가능, 배달비 별도)
새롭게 리뉴얼 된 공간은 다양한 포토존을 가지고 있으며 좋은 음식과 함께 충분한 휴식공간을 제공합니다.",https://ldb-phinf.pstatic.net/20200713_15/159462508330399SFr_JPEG/pwVfSn64b9nMuCZj3TrgQ33s.jpg,288259,284589
프리어,광주,광주광역시 남구 봉선동 1070-1,0507-1361-4223,애견동반,"""손님도 많은데 애견동반 가능하게 해주신 사장님 흥하세요!""","토마토바질파니니 10,300 | 프렌치토스트 11,300 | 클럽샌드위치 6,700 | 한우불고기파니니 11,800 | 리코타치즈샐러드 13,200 | 한우불고기샌드위치 8,700 | 새우아보카도샐러드 18,500 | 오픈샌드위치 16,500 | 아보카도샌드위치 10,500 | 하프파니니(한우/토마토) 12,200 | 감자수프 5,500 | 햄야채 볶음밥 9,000 | 마르게리따 피자 9,000 | 한우불고기 피자 10,500 | 크로크무슈 5,200",매일 09:00~22:30 FOOD ORDER TIME 09:30-21:00,http://www.instagram.com/cafe_prea,"소중한 사람들이 모여 소중한 시간이 될수 있도록, 깨끗하고 안전한 공간을 만들겠습니다",https://ldb-phinf.pstatic.net/20180517_59/1526556229394LleeL_JPEG/31464369_573804943003320_2317774372527407104_n.jpg,305680,549954
데이오프나이트,광주,광주광역시 동구 동명동 155-9,0507-1315-5763,애견동반,"""애견동반 가능한 한적한 카페.""","아메리카노 4,500 | 라떼 5,000 | 플랫화이트 5,000 | 플랫블랙티 5,800 | 바닐라라떼 5,500 | 플랫그린 5,500 | 너티라떼 5,500 | 콜드브루 5,000 | 콜드크림라떼 5,500 | 초코라떼 5,500",매일 12:00~21:30 연중무휴 !!!!,,,,302191,284136
닥터찰스,광주,"광주광역시 광산구 도천동 351-29 1층, 2층",,애견동반,"""강아지 동반이라 좋고 햇살좋은 까페예요""","아메리카노 4,800 | 카페라떼 5,300 | 밀크티 5,800 | 오픈토스트 5,800",매일 11:30~22:00,http://charlescoffee.co.kr/,"안녕하세요 수완지구 닥터찰스는 이전계획으로 인해 7월 31일, 영업종료 했습니다 9월에 봉선동에서 만나요",,292391,290181
카페굴리엘모커피 송정공원역점,광주,광주광역시 광산구 송정동 718-1,0507-1324-1943,애견동반,"""애견동반 카페라 강아지 데리고 갔더니 강아지가 제일 신났어요.""",,,,"이탈리아 남부지역의 최대 최고의 커피브랜드로
오랜 역사와 전통을 자랑하고 있고 엄격한 품질관리로 최고의 맛을 제공하고 있습니다
넓은 주차장과 실내공간이 있어 모임하기도 좋고 코로나 시대에 딱 맞는 매장입니다
",https://ldb-phinf.pstatic.net/20190709_151/15626414079411wzBP_JPEG/9-0tPpniz3CSG3qcAgGp9A63.jpg,290708,283349
슬로우무드,광주,광주광역시 광산구 신가동 1073 1층 슬로우무드,,애견동반,"""조용하고 애견동반 가능이라 좋았어요 음료도 말차, 초코, ...""","아메리카노 4,000",매일 11:00~23:00 월요일휴무,https://www.instagram.com/cafe_slowmood,"수완지구에 위치해 있는 감성카페 slowmood,
단체석이 준비되어 있어 모임하기에도 좋은 카페.",https://ldb-phinf.pstatic.net/20220625_189/1656084814492Y54hd_JPEG/3F6EE3AD-3A41-4513-9D89-61BA76FA319F.jpeg,293236,288060
이이로 커피,경북,경상북도 경주시 황남동 221-44,0507-1397-8788,애견동반,"""애견 동반카페 같이 갈수있는 장소가 있다는 것에 큰 점수...""",,,http://www.instagram.com/eero_coffee,,https://ldb-phinf.pstatic.net/20200616_188/1592283627931AcIAA_JPEG/oqR8vdPh3h2K7Y2_i6JmGdAC.jpeg.jpg,509758,360154
오던,경북,경상북도 경산시 압량읍 당음리 237-1,,애견동반,"""애견동반 이용이 가능해서 개를 데리고 오시는 이용객도 많네요.""","아메리카노 5,500 | 콜드브루 6,000 | 카페라떼 6,500 | 콜드브루 라떼 6,500",매일 11:00~22:00 라스트오더 21:20,,,https://ldb-phinf.pstatic.net/20211128_284/1638100369295Dp0pi_JPEG/6D849A89-3A52-4CB4-994C-267F1D8F5F1D.jpeg,311772,547564
경주 블리스커피,경북,경상북도 경주시 하동 622-1,0507-1304-6277,애견동반,"""경주 애견 동반 카페여서 찾아서 갔음.""","아메리카노 5,800 | 블리스페너 7,500 | 베이커리 변동가격(업주문의) | 키쉬 8,000 | 샌드위치 9,000",매일 10:00~22:00 L.O 21:00 | 목요일 10:00~22:00 L.O 21:00 | 월요일 10:00~22:00 L.O 21:00 | 화요일 10:00~22:00 L.O 21:00 | 수요일 10:00~22:00 L.O 21:00 | 금요일 10:00~22:00 L.O 21:00 | 토요일 10:00~22:00 L.O 21:00 | 일요일 10:00~22:00 L.O 21:00,http://www.instagram.com/blisscoffee.co,"경주카페 블리스커피는 고즈넉한 한옥 아래 맛과 멋을 담아내고 있습니다. 우리는 매일 새벽 신선한 빵과 구움과자를 만들고, 스페셜티 커피를 지향합니다.

보다 편히 쉴 수 있는 공간에 대해 고찰하며, 끊임없는 노력과 변화하는 블리스커피입니다.",https://ldb-phinf.pstatic.net/20210423_176/16191789131600AQT3_JPEG/xeAyBq-9VM_R51evL5lUI-yE.jpg,518957,356199
포즈카페,경북,경상북도 칠곡군 석적읍 성곡리 463,0507-1363-3609,애견동반,"""아 여기는 유치원 개조한 곳인데 애견동반으로도 좋쿤요""","아메리카노 4,500 | 카페라떼 5,000 | 말차샷라떼 5,500 | 레몬홍차아이스티 5,500 | 브라운치즈크림라떼 6,500 | 아인슈페너 6,000 | 수박주스 6,000 | 젤라또크로플 7,000 | 콜드브루 아메리카노 5,000 | 콜드브루 라떼 5,500 | 콘치즈크로플 6,500 | 브라운치즈크로플 7,500 | 아포가토 (치즈,녹차) 5,800 | 아몬드크림라떼 6,500 | 미숫가루라떼 5,000 | 초콜릿라떼 5,000 | 말차라떼 5,000 | 밀크티 6,000 | 리얼블루베리라떼 6,000 | 자몽크림라떼 6,500 | 딸기크림라떼 6,500 | 자몽에이드 5,800 | 키위에이드 5,800 | 청포도에이드 5,800 | 블루옐로우 레몬에이드 6,300 | 플레인요거트 6,000 | 미숫가루곡물 6,000 | 오레오초코 6,000 | 과일요거트 (딸기,블루베리) 6,500 | 대추차(수제) 5,000 | 모과차(수제) 5,000 | 레몬차(수제) 5,000 | 허브차 5,000 | 매실주스 5,000 | 허니자몽주스 6,000 | 키위주스 6,000 | 딸기바나나주스 6,000 | 팥빙수 10,000 | 초코오레오빙수 12,000 | 블루베리빙수 12,500 | 딸기빙수(계절메뉴) 13,000 | 다크초코 크로플 6,500 | 로투스크로플 6,500",매일 10:00~21:00 화요일 휴무,https://ain3609.modoo.at,,https://ldb-phinf.pstatic.net/20210510_242/1620622642527FfCNY_JPEG/69mn7FBOmWuUCSoFlhr2ka3K.jpeg.jpg,314497,554253
리베볼,경북,경상북도 성주군 수륜면 백운리 514,,애견동반,"""3. 귀여운 댕댕이 세 마리가 반겨주기도 하지만, 애견동반도 가능!""","바스크치즈케이크 8,900 | 크림브륄레 6,800",목요일 11:00~18:30 10세 이상 입장가능 | 금요일 11:00~18:30 10세 이상 입장가능 | 화요일 11:00~18:30 10세 이상 입장가능 | 월요일 11:00~18:30 10세 이상 입장가능 | 수요일 휴무 | 주말 11:00~19:30 10세 이상 입장가능,http://www.instagram.com/liebevoll_art,"제한적 NO KIDS ZONE
(12개월 미만 10세 이상은 출입 가능)

리베볼은 우리들의 감성과 마음을 담은 어릴적 보물상자 속 물건처럼 상자를 열어보았을 때 사랑스럽게 기억되고 추억할 수 있는 브랜드가 되고자 합니다.

세계 경매 시장에서 수상한 최고급 원두 등 좋은 품질의 원두를 선별해 직접 로스팅하는 로스터리 카페이며, 카페 안에서 직접 커피 묘목을 재배중입니다. 커피나무로 가득찬 온실 속에서 한 잔의 향기로운 커피를 마실 수 있습니다.

실내 인테리어는 단지 상업적인 공간이 아닌 공간예술로서의 작품을 선보이고자 아트디렉터이자 아티스트인 정한별 작가와 콜라보를 매시즌 기획중 입니다.",https://ldb-phinf.pstatic.net/20220201_3/1643711945322XoRcy_JPEG/04ABDA35-BCFC-44DB-AAEF-57A72A1F5BFE.jpeg,414521,354963
카페월든,경북,경상북도 청도군 각북면 오산리 680-5,,애견동반,"""애견 동반이라 같이 데려갔어요.""","청도 복숭아 아이스티 6,500 | 월든두유빙수 13,000 | 치아바타 샌드위치 9,000 | 청도 산딸기 에이드 6,500 | 흑임자 두유요거트 케이크 (주말한정) 6,000 | 현미 두유 요거트 케이크 (주말 한정 5,500 | 팥시나몬스콘 4,000 | 초코칩 스콘 3,800 | 과일 타르트 (주말 한정) 5,500 | 블루베리 스콘 4,000",매일 11:00~19:00 공휴일은 영업 합니다 | 월요일 휴무 공휴일은 영업 합니다,http://instagram.com/cafewalden,"청도 각북면 비슬산 기슭에 위치한 카페월든입니다

계란, 우유,버터 등의 동물성 재료와
정제 설탕, 정제 밀가루를 사용하지 않는
비건 디저트 전문점입니다
국내산 유기농 현미가루, 국내산 유기농 통밀가루 등
우리 아이도 안심하고 먹을 수 있게 좋은 재료를 사용합니다
드시고 나서도 속이 편하고 소화가 잘되는 디저트를 월든에서 만나보세요

농산물은 가급적 청도산 로컬푸드와 처갓댁이 있는 제주도에서 산지직송으로 받아 사용합니다

음료와 푸드 메뉴는 비건 옵션이 있습니다

매주 월요일 정기 휴무일 외에
임시휴무 일정은 네이버 공지 혹은 인스타그램 참고해주세요",https://ldb-phinf.pstatic.net/20220604_80/1654329877944IwK7u_JPEG/97E25C65-F25F-4861-847C-FEF49FEFA591.jpeg,451150,346352
페이지38,경북,경상북도 포항시 북구 청하면 이가리 38,,애견동반,"""분위기좋네요 애견동반카페네요 경치 ...""","아메리카노 5,500 | 에스프레소 5,500 | 라떼 6,500 | 바닐라라떼 6,500 | 카페모카 6,500 | 아인슈페너 7,000 | 곡물라떼 6,000 | 초코라떼 6,000 | 생딸기라떼 7,000",금요일 11:00~19:00 라스트 오더 마감 30분전 | 목요일 11:00~19:00 라스트 오더 마감 30분전 | 수요일 11:00~19:00 라스트 오더 마감 30분전 | 화요일 11:00~19:00 라스트 오더 마감 30분전 | 월요일 11:00~19:00 라스트 오더 마감 30분전 | 평일 11:00~19:00 라스트 오더 마감 30분전 | 토요일 10:00~21:00 | 일요일 10:00~20:00,http://page38.co.kr,"바다와 근접한 곳에서 베이커리와 커피한잔의 여유를 즐겨보시길 바랍니다.
당신의 좋은 추억의 페이지를 위해  오늘도 노력하겠습니다.",https://ldb-phinf.pstatic.net/20190426_179/1556263607642Xsklw_JPEG/M_kp1HaiLj9iNogRJ1qxKIMk.jpg,525113,399100
시크릿가든,경북,경상북도 칠곡군 동명면 득명리 495,,애견동반,"""1인 1잔.. 애완견 동반되지만 실내 입장금지예요.""","에스프레소 6,000 | 아메리카노 6,000 | 카페라떼 7,000 | 카푸치노 7,000 | 카라멜마끼야토 7,000 | 바닐라라떼 7,000 | 녹차라떼 7,000 | 코코아 7,000 | 고구마라떼 7,000 | 목련 9,000 | 맨드라미 9,000 | 이슬(수국잎) 9,000 | 국화 9,000 | 메리골드 9,000 | 라벤다 9,000 | 페파민트 9,000 | 캐모마일 9,000 | 생강꽃 9,000 | 매 화 9,000 | 엘사공주 10,000 | 슈만과 클라라 10,000 | 빨강머리앤 10,000 | 카페모카 7,000 | 자몽차 8,000 | 레몬차 8,000 | 오미자차 8,000 | 유자차 8,000 | 망고쥬스 8,000 | 복숭아아이스티 8,000 | 자몽에이드 9,000 | 레몬에이드 9,000 | 청포도에이드 8,000 | 딸기스무디 9,000 | 블루베리스무디 9,000 | 플레인스무디 9,000 | 초코케익 9,000 | 당근케익 9,000 | 뉴욕치즈케익 8,000 | 티라미수 7,000 | 딸기무스 7,000 | 어른 입장료 5,000 | 어린이 입장료(만5세이상) 3,000",매일 11:00~22:00,,,https://ldb-phinf.pstatic.net/20170804_291/1501806715424XnYuM_JPEG/1.jpg,311081,552961
아오라,경북,경상북도 구미시 고아읍 문성리 1324-1 상가 아오라,0507-1446-9805,애견동반,"""애견동반카페, 음식도 맛있습니다 ㅎㅎ""","대창파스타 15,000 | 뽀얀파스타 12,000 | 옛날 쌀떡볶이 7,500 | 옛날 돈까스 9,000 | 아메리카노 4,000 | 바닐라라떼 5,300 | 베트남 연유라떼 5,000 | 아인슈페너 6,000 | 크림라떼 6,300 | 카라멜 라떼 5,000 | 카푸치노 4,500 | 생과일 쥬스 5,000 | 愛이드♥ 4,500 | 스무디 5,000 | tea 4,000",매일 11:00~22:00 연중무휴,https://www.instagram.com/ahora_roha,모두를 환영하는 아오라 입니다!,https://ldb-phinf.pstatic.net/20210904_31/1630727093537atiCa_JPEG/2R5JDMCzjVXcNCMKLdE2bxV4.jpg,280010,532213
알티테라스,경북,경상북도 청도군 화양읍 삼신리 744 온천길36,0507-1309-5715,애견동반,"""애견동반 가능,3층까지의 넓은 가용공간 커피맛도 좋았다""","아메리카노 5,500",매일 10:00~22:00 | 월요일 10:00~22:00 | 화요일 10:00~22:00 | 수요일 10:00~22:00 | 목요일 10:00~22:00 | 금요일 10:00~22:00 | 토요일 10:00~22:00 | 일요일 10:00~22:00 | 매일 00:00~24:00 천국의 계단 이용시간 19시 이후 이용제한,http://instagram.com/alti__terrace,http://www.instagram.com/alti__terrace 변동사항 확인 부탁드립니다.,https://ldb-phinf.pstatic.net/20190714_172/1563033839677Khhnq_JPEG/DWGKZtAytMyxp60bRf2zomSY.jpg,465175,343533
카페괘릉,경북,경상북도 경주시 외동읍 괘릉리 718,0507-1420-1599,애견동반,"""맛있고 사장님 넘 친절하시고~~애견동반시 별채 이용하는데 완전 좋아요!!!!""","아메리카노 5,000 | 카페라떼 6,000 | 핸드드립 6,000 | 카푸치노 6,000 | 바닐라라떼 6,000 | 카라멜마끼아또 6,000 | 아인슈페너 6,500 | 아이스크림라떼 7,000 | 에스프레소 5,000 | 밀크티 6,000",매일 10:30~21:00,http://instagram.com/cafe_kwaerung,,https://ldb-phinf.pstatic.net/20200705_137/1593958293015b0iDV_JPEG/jCKb6Pfri1v-d83ZE5bEkfFW.jpeg.jpg,519024,352171
오후애,경북,경상북도 포항시 북구 두호동 73,,애견동반,"""애견 동반가능 하고 음료자체가 이쁘고 맛도 좋아요""","아메리카노 4,500",목요일 13:00~22:30 | 수요일 13:00~22:30 | 화요일 13:00~22:30 | 월요일 13:00~22:30 | 금요일 13:00~23:30 | 토요일 11:00~23:30 | 일요일 11:00~22:30,https://www.instagram.com/ohoo.ae/,"다쿠아즈, 색다른 케이크등 디저트가 가득한 포항 카페",https://ldb-phinf.pstatic.net/20180816_131/1534411291717H9e8U_JPEG/qBunEdii1MckeHuEzXVHEWcy.JPG.jpg,307820,513237
파인트리팜,경북,경상북도 구미시 고아읍 문성리 88-1 파인트리팜,0507-1447-0164,애견동반,"""애견동반가능 카페로 야외에 좌석이 여러군데 있고 아기자기 좋습니다.""","플레인 휘낭시에 1,800",,,"안녕하세요.
카페 파인트리팜입니다.

파인트리팜은 부모님과 이웃 농가들이 정성스레 농사지은 제철 식재료를 이용해 건강하고 맛있는 음식을 만듭니다.

파인트리팜의 휘낭시에는 쌀로만든 글루텐프리 제품입니다.
직접 '농사지은 쌀', 직접 '멧돌제분'한 쌀가루를 사용해 건강하고 맛있는 디저트입니다.

open am 9:00 / close pm 21:00
둘째주 월요일 넷째주 월요일 휴무
커피 & 음료 & 디저트 & 샌드위치 & 샐러드 .",https://ldb-phinf.pstatic.net/20220610_101/1654845494751tOsdr_JPEG/33D9B111-6E96-4865-9DA8-F6B34A3E9AE1.jpeg,431276,395976
프로다카페,경북,경상북도 경산시 옥곡동 702-1 프로다카페,,애견동반,"""애견동반 가능해서인지 멍멍이들 데리고 많이 오시더라구요.""","아이스아메리카노 4,800 | 아인슈페너 5,800 | 아이스말차슈페너 6,300",매일 10:30~22:00 연중무휴,http://instagram.com/proda.cafe,"프로다는 꾸준함 속에 변화와 혁신을 추구합니다. 프로다카페는 고객님의 맛과 건강을 위해 라떼류에 고급파우더를 사용하고 있습니다. 여유로움과 편안함을 담은 이곳에서의 시간이 기억될 수 있도록 더 노력하겠습니다.

- 카페 그 이상의 공간 it's PRODA -",https://ldb-phinf.pstatic.net/20201021_91/160325194093895WUB_JPEG/Hc2ZqvqInHrlRf-DmX91iuNu.jpg,466561,356005
카페 메이플,경북,경상북도 경주시 진현동 611-110 카페 메이플,,애견동반,"""강아지「동반」 카페 강아지 풀어놓으면 쫒겨남 꼭 안고있으세요""","아메리카노 5,000","평일 10:00~19:00 연중무휴 | 주말 10:00~20:00 금, 토",,"불국사와 석굴암 바로 아래 위치하여
라떼맛집으로 소문난 카페.",https://ldb-phinf.pstatic.net/20200109_71/1578575252496mJT23_JPEG/-ZSjxoFzOAv78orv7XP196j9.jpg,303645,544802
꼬깜카페,경북,경상북도 경산시 백천동 548,0507-1413-4241,애견동반,"""외부 테라스 애견동반 가능하며 의자 불편하지 않습니다.""","생딸기라떼 7,000 | 아메리카노 4,500 | 버터크림라떼 6,000 | 아인슈패너 6,000 | 카푸치노크림라떼 6,000",매일 10:00~23:00,,,https://ldb-phinf.pstatic.net/20200505_241/1588629687903uNIBL_JPEG/yFwmjhQnkjqsuRRkLzIz_3H4.jpg,467028,355469
